data,codigo_estacao,nome_estacao,cota_cm,vazao_m3s,chuva_mm,rio,uf,municipio,bacia,sub_bacia,latitude,longitude,altitude,area_drenagem_km2,ano,mes,dia,trimestre,dia_semana,periodo_hidrologico,fonte_dados,nivel_consistencia,tipo_medicao,Dia_Maxima,Dia_Minima,cota_maxima_mes_cm,cota_media_mes_cm,cota_mediadiaria_mes_cm,cota_minima_mes_cm,uf_nome,operando
2024-08-17,15030000,JATUARANA,1227.5,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,8,17,3,Saturday,seca,convencional,1,1,1,31,1428.0,1213.0,1,914.0,AMAZONAS,1
2024-08-18,15030000,JATUARANA,1211.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,8,18,3,Sunday,seca,convencional,1,1,1,31,1428.0,1213.0,1,914.0,AMAZONAS,1
2024-08-19,15030000,JATUARANA,1190.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,8,19,3,Monday,seca,convencional,1,1,1,31,1428.0,1213.0,1,914.0,AMAZONAS,1
2024-08-20,15030000,JATUARANA,1168.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,8,20,3,Tuesday,seca,convencional,1,1,1,31,1428.0,1213.0,1,914.0,AMAZONAS,1
2024-08-21,15030000,JATUARANA,1146.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,8,21,3,Wednesday,seca,convencional,1,1,1,31,1428.0,1213.0,1,914.0,AMAZONAS,1
2024-08-22,15030000,JATUARANA,1129.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,8,22,3,Thursday,seca,convencional,1,1,1,31,1428.0,1213.0,1,914.0,AMAZONAS,1
2024-08-23,15030000,JATUARANA,1108.5,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,8,23,3,Friday,seca,convencional,1,1,1,31,1428.0,1213.0,1,914.0,AMAZONAS,1
2024-08-24,15030000,JATUARANA,1090.5,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,8,24,3,Saturday,seca,convencional,1,1,1,31,1428.0,1213.0,1,914.0,AMAZONAS,1
2024-08-25,15030000,JATUARANA,1069.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,8,25,3,Sunday,seca,convencional,1,1,1,31,1428.0,1213.0,1,914.0,AMAZONAS,1
2024-08-26,15030000,JATUARANA,1046.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,8,26,3,Monday,seca,convencional,1,1,1,31,1428.0,1213.0,1,914.0,AMAZONAS,1
2024-08-27,15030000,JATUARANA,1024.5,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,8,27,3,Tuesday,seca,convencional,1,1,1,31,1428.0,1213.0,1,914.0,AMAZONAS,1
2024-08-28,15030000,JATUARANA,1000.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,8,28,3,Wednesday,seca,convencional,1,1,1,31,1428.0,1213.0,1,914.0,AMAZONAS,1
2024-08-29,15030000,JATUARANA,976.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,8,29,3,Thursday,seca,convencional,1,1,1,31,1428.0,1213.0,1,914.0,AMAZONAS,1
2024-08-30,15030000,JATUARANA,950.5,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,8,30,3,Friday,seca,convencional,1,1,1,31,1428.0,1213.0,1,914.0,AMAZONAS,1
2024-08-31,15030000,JATUARANA,921.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,8,31,3,Saturday,seca,convencional,1,1,1,31,1428.0,1213.0,1,914.0,AMAZONAS,1
2024-09-01,15030000,JATUARANA,900.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,9,1,3,Sunday,seca,convencional,1,1,1,30,908.0,565.0,1,260.0,AMAZONAS,1
2024-09-02,15030000,JATUARANA,878.5,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,9,2,3,Monday,seca,convencional,1,1,1,30,908.0,565.0,1,260.0,AMAZONAS,1
2024-09-03,15030000,JATUARANA,857.5,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,9,3,3,Tuesday,seca,convencional,1,1,1,30,908.0,565.0,1,260.0,AMAZONAS,1
2024-09-04,15030000,JATUARANA,822.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,9,4,3,Wednesday,seca,convencional,1,1,1,30,908.0,565.0,1,260.0,AMAZONAS,1
2024-09-05,15030000,JATUARANA,804.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,9,5,3,Thursday,seca,convencional,1,1,1,30,908.0,565.0,1,260.0,AMAZONAS,1
2024-09-06,15030000,JATUARANA,781.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,9,6,3,Friday,seca,convencional,1,1,1,30,908.0,565.0,1,260.0,AMAZONAS,1
2024-09-07,15030000,JATUARANA,764.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,9,7,3,Saturday,seca,convencional,1,1,1,30,908.0,565.0,1,260.0,AMAZONAS,1
2024-09-08,15030000,JATUARANA,740.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,9,8,3,Sunday,seca,convencional,1,1,1,30,908.0,565.0,1,260.0,AMAZONAS,1
2024-09-09,15030000,JATUARANA,702.5,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,9,9,3,Monday,seca,convencional,1,1,1,30,908.0,565.0,1,260.0,AMAZONAS,1
2024-09-10,15030000,JATUARANA,681.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,9,10,3,Tuesday,seca,convencional,1,1,1,30,908.0,565.0,1,260.0,AMAZONAS,1
2024-09-11,15030000,JATUARANA,659.5,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,9,11,3,Wednesday,seca,convencional,1,1,1,30,908.0,565.0,1,260.0,AMAZONAS,1
2024-09-12,15030000,JATUARANA,633.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,9,12,3,Thursday,seca,convencional,1,1,1,30,908.0,565.0,1,260.0,AMAZONAS,1
2024-09-13,15030000,JATUARANA,610.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,9,13,3,Friday,seca,convencional,1,1,1,30,908.0,565.0,1,260.0,AMAZONAS,1
2024-09-14,15030000,JATUARANA,588.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,9,14,3,Saturday,seca,convencional,1,1,1,30,908.0,565.0,1,260.0,AMAZONAS,1
2024-09-15,15030000,JATUARANA,567.5,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,9,15,3,Sunday,seca,convencional,1,1,1,30,908.0,565.0,1,260.0,AMAZONAS,1
2024-09-16,15030000,JATUARANA,545.5,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,9,16,3,Monday,seca,convencional,1,1,1,30,908.0,565.0,1,260.0,AMAZONAS,1
2024-09-17,15030000,JATUARANA,519.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,9,17,3,Tuesday,seca,convencional,1,1,1,30,908.0,565.0,1,260.0,AMAZONAS,1
2024-09-18,15030000,JATUARANA,494.5,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,9,18,3,Wednesday,seca,convencional,1,1,1,30,908.0,565.0,1,260.0,AMAZONAS,1
2024-09-19,15030000,JATUARANA,476.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,9,19,3,Thursday,seca,convencional,1,1,1,30,908.0,565.0,1,260.0,AMAZONAS,1
2024-09-20,15030000,JATUARANA,455.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,9,20,3,Friday,seca,convencional,1,1,1,30,908.0,565.0,1,260.0,AMAZONAS,1
2024-09-21,15030000,JATUARANA,434.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,9,21,3,Saturday,seca,convencional,1,1,1,30,908.0,565.0,1,260.0,AMAZONAS,1
2024-09-22,15030000,JATUARANA,415.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,9,22,3,Sunday,seca,convencional,1,1,1,30,908.0,565.0,1,260.0,AMAZONAS,1
2024-09-23,15030000,JATUARANA,390.5,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,9,23,3,Monday,seca,convencional,1,1,1,30,908.0,565.0,1,260.0,AMAZONAS,1
2024-09-24,15030000,JATUARANA,379.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,9,24,3,Tuesday,seca,convencional,1,1,1,30,908.0,565.0,1,260.0,AMAZONAS,1
2024-09-25,15030000,JATUARANA,358.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,9,25,3,Wednesday,seca,convencional,1,1,1,30,908.0,565.0,1,260.0,AMAZONAS,1
2024-09-26,15030000,JATUARANA,333.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,9,26,3,Thursday,seca,convencional,1,1,1,30,908.0,565.0,1,260.0,AMAZONAS,1
2024-09-27,15030000,JATUARANA,313.5,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,9,27,3,Friday,seca,convencional,1,1,1,30,908.0,565.0,1,260.0,AMAZONAS,1
2024-09-28,15030000,JATUARANA,298.5,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,9,28,3,Saturday,seca,convencional,1,1,1,30,908.0,565.0,1,260.0,AMAZONAS,1
2024-09-29,15030000,JATUARANA,279.5,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,9,29,3,Sunday,seca,convencional,1,1,1,30,908.0,565.0,1,260.0,AMAZONAS,1
2024-09-30,15030000,JATUARANA,263.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,9,30,3,Monday,seca,convencional,1,1,1,30,908.0,565.0,1,260.0,AMAZONAS,1
2024-10-01,15030000,JATUARANA,256.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,10,1,4,Tuesday,seca,convencional,1,1,1,30,256.0,199.0,0,174.0,AMAZONAS,1
2024-10-02,15030000,JATUARANA,248.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,10,2,4,Wednesday,seca,convencional,1,1,1,30,256.0,199.0,0,174.0,AMAZONAS,1
2024-10-03,15030000,JATUARANA,237.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,10,3,4,Thursday,seca,convencional,1,1,1,30,256.0,199.0,0,174.0,AMAZONAS,1
2024-10-04,15030000,JATUARANA,220.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,10,4,4,Friday,seca,convencional,1,1,1,30,256.0,199.0,0,174.0,AMAZONAS,1
2024-10-05,15030000,JATUARANA,210.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,10,5,4,Saturday,seca,convencional,1,1,1,30,256.0,199.0,0,174.0,AMAZONAS,1
2024-10-06,15030000,JATUARANA,204.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,10,6,4,Sunday,seca,convencional,1,1,1,30,256.0,199.0,0,174.0,AMAZONAS,1
2024-10-07,15030000,JATUARANA,198.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,10,7,4,Monday,seca,convencional,1,1,1,30,256.0,199.0,0,174.0,AMAZONAS,1
2024-10-08,15030000,JATUARANA,188.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,10,8,4,Tuesday,seca,convencional,1,1,1,30,256.0,199.0,0,174.0,AMAZONAS,1
2024-10-09,15030000,JATUARANA,185.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,10,9,4,Wednesday,seca,convencional,1,1,1,30,256.0,199.0,0,174.0,AMAZONAS,1
2024-10-10,15030000,JATUARANA,184.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,10,10,4,Thursday,seca,convencional,1,1,1,30,256.0,199.0,0,174.0,AMAZONAS,1
2024-10-11,15030000,JATUARANA,182.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,10,11,4,Friday,seca,convencional,1,1,1,30,256.0,199.0,0,174.0,AMAZONAS,1
2024-10-12,15030000,JATUARANA,180.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,10,12,4,Saturday,seca,convencional,1,1,1,30,256.0,199.0,0,174.0,AMAZONAS,1
2024-10-13,15030000,JATUARANA,178.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,10,13,4,Sunday,seca,convencional,1,1,1,30,256.0,199.0,0,174.0,AMAZONAS,1
2024-10-14,15030000,JATUARANA,178.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,10,14,4,Monday,seca,convencional,1,1,1,30,256.0,199.0,0,174.0,AMAZONAS,1
2024-10-15,15030000,JATUARANA,183.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,10,15,4,Tuesday,seca,convencional,1,1,1,30,256.0,199.0,0,174.0,AMAZONAS,1
2024-10-16,15030000,JATUARANA,190.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,10,16,4,Wednesday,seca,convencional,1,1,1,30,256.0,199.0,0,174.0,AMAZONAS,1
2024-10-17,15030000,JATUARANA,192.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,10,17,4,Thursday,seca,convencional,1,1,1,30,256.0,199.0,0,174.0,AMAZONAS,1
2024-10-18,15030000,JATUARANA,200.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,10,18,4,Friday,seca,convencional,1,1,1,30,256.0,199.0,0,174.0,AMAZONAS,1
2024-10-19,15030000,JATUARANA,203.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,10,19,4,Saturday,seca,convencional,1,1,1,30,256.0,199.0,0,174.0,AMAZONAS,1
2024-10-20,15030000,JATUARANA,208.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,10,20,4,Sunday,seca,convencional,1,1,1,30,256.0,199.0,0,174.0,AMAZONAS,1
2024-10-21,15030000,JATUARANA,212.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,10,21,4,Monday,seca,convencional,1,1,1,30,256.0,199.0,0,174.0,AMAZONAS,1
2024-10-22,15030000,JATUARANA,217.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,10,22,4,Tuesday,seca,convencional,1,1,1,30,256.0,199.0,0,174.0,AMAZONAS,1
2024-10-23,15030000,JATUARANA,210.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,10,23,4,Wednesday,seca,convencional,1,1,1,30,256.0,199.0,0,174.0,AMAZONAS,1
2024-10-24,15030000,JATUARANA,210.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,10,24,4,Thursday,seca,convencional,1,1,1,30,256.0,199.0,0,174.0,AMAZONAS,1
2024-10-25,15030000,JATUARANA,204.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,10,25,4,Friday,seca,convencional,1,1,1,30,256.0,199.0,0,174.0,AMAZONAS,1
2024-10-26,15030000,JATUARANA,196.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,10,26,4,Saturday,seca,convencional,1,1,1,30,256.0,199.0,0,174.0,AMAZONAS,1
2024-10-27,15030000,JATUARANA,188.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,10,27,4,Sunday,seca,convencional,1,1,1,30,256.0,199.0,0,174.0,AMAZONAS,1
2024-10-28,15030000,JATUARANA,184.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,10,28,4,Monday,seca,convencional,1,1,1,30,256.0,199.0,0,174.0,AMAZONAS,1
2024-10-29,15030000,JATUARANA,178.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,10,29,4,Tuesday,seca,convencional,1,1,1,30,256.0,199.0,0,174.0,AMAZONAS,1
2024-10-30,15030000,JATUARANA,174.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,10,30,4,Wednesday,seca,convencional,1,1,1,30,256.0,199.0,0,174.0,AMAZONAS,1
2024-10-31,15030000,JATUARANA,174.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,10,31,4,Thursday,seca,convencional,1,1,1,30,256.0,199.0,0,174.0,AMAZONAS,1
2024-11-01,15030000,JATUARANA,174.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,11,1,4,Friday,seca,convencional,1,1,30,1,394.0,280.0,1,174.0,AMAZONAS,1
2024-11-02,15030000,JATUARANA,174.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,11,2,4,Saturday,seca,convencional,1,1,30,1,394.0,280.0,1,174.0,AMAZONAS,1
2024-11-03,15030000,JATUARANA,174.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,11,3,4,Sunday,seca,convencional,1,1,30,1,394.0,280.0,1,174.0,AMAZONAS,1
2024-11-04,15030000,JATUARANA,174.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,11,4,4,Monday,seca,convencional,1,1,30,1,394.0,280.0,1,174.0,AMAZONAS,1
2024-11-05,15030000,JATUARANA,174.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,11,5,4,Tuesday,seca,convencional,1,1,30,1,394.0,280.0,1,174.0,AMAZONAS,1
2024-11-06,15030000,JATUARANA,174.0,,,RIO SOLIMÕES-AMAZONAS,AM,MANAUS,RIO AMAZONAS,"RIO AMAZONAS,MADEIRA,GUAPORÉ,...",-3.0633,-59.6478,,2920000.0,2024,11,6,4,Wednesday,seca,convencional,1,1,30,1,394.0,280.0,1,174.0,AMAZONAS,1
