uf,AnoMes,cota_media_cm,cota_max_cm,cota_min_cm,n_estacoes,n_dias,produto,classificao_produto,id_produto,regiao,ano,mes,dsc_nivel_comercializacao,valor_produto_kg
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,ABACAXI,PÉROLA,6320,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,9.49
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,ACAI,FRUTO,8623,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,6.91
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,ACUCAR,CRISTAL,4218,NORTE,2026,1,VAREJO,3.64
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,1.05
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,ARROZ,LONGO FINO TIPO 1 BE,4693,NORTE,2026,1,VAREJO,4.68
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,BANANA,NANICA,4627,NORTE,2026,1,VAREJO,1.67
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,BANANA,NANICA,4627,NORTE,2026,1,VAREJO,11.11
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,BANANA,PRATA,4629,NORTE,2026,1,VAREJO,8.86
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,BANANA,PRATA,4629,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,6.07
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,BANANA,PRATA,4629,NORTE,2026,1,VAREJO,0.89
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,BATATA-DOCE,NÃO INFORMADO,9787,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,0.74
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,BORRACHA,CERNAMBI VIRGEM PREN,7931,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,6.16
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,BURITI,FRUTO,11117,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,2.31
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,CACAU EXTRATIVO,AMÊNDOA,10920,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,35.38
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,CAFE,MOÍDO E TORRADO,4704,NORTE,2026,1,VAREJO,66.65
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,CAFE,CONILLON TIPO 7,6935,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,21.56
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,CARA,NÃO INFORMADO,5526,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,3.08
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,CARNE BOVINA,PATINHO S/OSSO,4289,NORTE,2026,1,VAREJO,43.18
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,CARNE BOVINA,COXÃO MOLE S/OSSO,4283,NORTE,2026,1,VAREJO,44.94
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,CARNE BOVINA,COXÃO DURO S/OSSO,4282,NORTE,2026,1,VAREJO,40.68
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,CASTANHA DO BRASIL,BENEFICIADA,4177,NORTE,2026,1,ATACADO,26.17
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,CASTANHA DO BRASIL,EM CASCA,4178,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,7.52
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,FARINHA DE MANDIOCA,FINA SECA,11280,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,2.4
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,FARINHA DE MANDIOCA,MÉDIA D'ÁGUA,11279,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,7.0
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,FARINHA DE MANDIOCA,D'ÁGUA AMARELA,15346,NORTE,2026,1,VAREJO,4.81
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,FEIJAO,COMUM CORES TIPO 1,8779,NORTE,2026,1,VAREJO,6.72
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,LEITE DE VACA,LONGA VIDA INTEGRAL,4998,NORTE,2026,1,VAREJO,6.53
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,LEITE DE VACA,IN NATURA,6542,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,6.92
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,MANTEIGA,NÃO INFORMADO,8626,NORTE,2026,1,VAREJO,54.9
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,MILHO,EM GRÃOS,4742,NORTE,2026,1,ATACADO,1.46
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,MURUMURU,FRUTO,11587,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,1.75
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,OLEO DE MURUMURU,NÃO INFORMADO,11586,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,53.46
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,OLEO DE SOJA,REFINADO,11871,NORTE,2026,1,VAREJO,9.69
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,OVOS DE GALINHA,GRANDE BRANCO,11167,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,0.58
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,PAO,FRANCÊS,11161,NORTE,2026,1,VAREJO,13.82
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,PIACAVA,NÃO BENEFICIADA,11475,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,4.0
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,PIACAVA,BENEFICIADA,11474,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,6.0
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,RAIZ DE MANDIOCA,DE MESA,11489,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,6.8
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,TOMATE,NÃO INFORMADO,4667,NORTE,2026,1,VAREJO,8.8
AM,2026-02,1416.5357142857142,2480.0,631.5,3,84,ABACAXI,PÉROLA,6320,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,7.0
AM,2026-02,1416.5357142857142,2480.0,631.5,3,84,ACAI,FRUTO,8623,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,6.76
AM,2026-02,1416.5357142857142,2480.0,631.5,3,84,ACUCAR,CRISTAL,4218,NORTE,2026,2,VAREJO,3.52
AM,2026-02,1416.5357142857142,2480.0,631.5,3,84,AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,1.33
AM,2026-02,1416.5357142857142,2480.0,631.5,3,84,ARROZ,LONGO FINO TIPO 1 BE,4693,NORTE,2026,2,VAREJO,4.64
AM,2026-02,1416.5357142857142,2480.0,631.5,3,84,BANANA,PRATA,4629,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,6.26
AM,2026-02,1416.5357142857142,2480.0,631.5,3,84,BANANA,NANICA,4627,NORTE,2026,2,VAREJO,11.49
AM,2026-02,1416.5357142857142,2480.0,631.5,3,84,BANANA,PRATA,4629,NORTE,2026,2,VAREJO,8.2
AM,2026-02,1416.5357142857142,2480.0,631.5,3,84,BANANA,NANICA,4627,NORTE,2026,2,VAREJO,1.72
AM,2026-02,1416.5357142857142,2480.0,631.5,3,84,BANANA,PRATA,4629,NORTE,2026,2,VAREJO,0.82
AM,2026-02,1416.5357142857142,2480.0,631.5,3,84,BATATA-DOCE,NÃO INFORMADO,9787,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,0.84
AM,2026-02,1416.5357142857142,2480.0,631.5,3,84,BORRACHA,CERNAMBI VIRGEM PREN,7931,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,6.34
AM,2026-02,1416.5357142857142,2480.0,631.5,3,84,BURITI,FRUTO,11117,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,3.15
AM,2026-02,1416.5357142857142,2480.0,631.5,3,84,CACAU EXTRATIVO,AMÊNDOA,10920,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,34.43
AM,2026-02,1416.5357142857142,2480.0,631.5,3,84,CAFE,CONILLON TIPO 7,6935,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,20.64
AM,2026-02,1416.5357142857142,2480.0,631.5,3,84,CAFE,MOÍDO E TORRADO,4704,NORTE,2026,2,VAREJO,66.44
AM,2026-02,1416.5357142857142,2480.0,631.5,3,84,CARA,NÃO INFORMADO,5526,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,5.5
AM,2026-02,1416.5357142857142,2480.0,631.5,3,84,CARNE BOVINA,COXÃO DURO S/OSSO,4282,NORTE,2026,2,VAREJO,40.47
AM,2026-02,1416.5357142857142,2480.0,631.5,3,84,CARNE BOVINA,PATINHO S/OSSO,4289,NORTE,2026,2,VAREJO,42.41
AM,2026-02,1416.5357142857142,2480.0,631.5,3,84,CARNE BOVINA,COXÃO MOLE S/OSSO,4283,NORTE,2026,2,VAREJO,43.52
AM,2026-02,1416.5357142857142,2480.0,631.5,3,84,CASTANHA DO BRASIL,EM CASCA,4178,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,8.6
AM,2026-02,1416.5357142857142,2480.0,631.5,3,84,CASTANHA DO BRASIL,BENEFICIADA,4177,NORTE,2026,2,ATACADO,26.33
AM,2026-02,1416.5357142857142,2480.0,631.5,3,84,DIARISTA SEM ENCARGOS,SERVIÇOS GERAIS SEM,9247,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,
AM,2026-02,1416.5357142857142,2480.0,631.5,3,84,FACAO,128 CM TRAMONTINA,13899,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,65.0
AM,2026-02,1416.5357142857142,2480.0,631.5,3,84,FARINHA DE MANDIOCA,FINA SECA,11280,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,3.63
AM,2026-02,1416.5357142857142,2480.0,631.5,3,84,FARINHA DE MANDIOCA,MÉDIA D'ÁGUA,11279,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,6.18
AM,2026-02,1416.5357142857142,2480.0,631.5,3,84,FARINHA DE MANDIOCA,D'ÁGUA AMARELA,15346,NORTE,2026,2,VAREJO,4.79
AM,2026-02,1416.5357142857142,2480.0,631.5,3,84,FEIJAO,COMUM CORES TIPO 1,8779,NORTE,2026,2,VAREJO,6.84
AM,2026-02,1416.5357142857142,2480.0,631.5,3,84,LEITE DE VACA,LONGA VIDA INTEGRAL,4998,NORTE,2026,2,VAREJO,6.53
AM,2026-02,1416.5357142857142,2480.0,631.5,3,84,LEITE DE VACA,IN NATURA,6542,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,7.43
AM,2026-02,1416.5357142857142,2480.0,631.5,3,84,MANTEIGA,NÃO INFORMADO,8626,NORTE,2026,2,VAREJO,55.0
AM,2026-02,1416.5357142857142,2480.0,631.5,3,84,MILHO,EM GRÃOS,4742,NORTE,2026,2,ATACADO,1.47
AM,2026-02,1416.5357142857142,2480.0,631.5,3,84,MURUMURU,FRUTO,11587,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,1.84
AM,2026-02,1416.5357142857142,2480.0,631.5,3,84,OLEO DE MURUMURU,NÃO INFORMADO,11586,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,50.0
AM,2026-02,1416.5357142857142,2480.0,631.5,3,84,OLEO DE SOJA,REFINADO,11871,NORTE,2026,2,VAREJO,9.28
AM,2026-02,1416.5357142857142,2480.0,631.5,3,84,OVOS DE GALINHA,GRANDE BRANCO,11167,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,0.73
AM,2026-02,1416.5357142857142,2480.0,631.5,3,84,PAO,FRANCÊS,11161,NORTE,2026,2,VAREJO,13.93
AM,2026-02,1416.5357142857142,2480.0,631.5,3,84,PIACAVA,NÃO BENEFICIADA,11475,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,4.0
AM,2026-02,1416.5357142857142,2480.0,631.5,3,84,PIACAVA,BENEFICIADA,11474,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,6.0
AM,2026-02,1416.5357142857142,2480.0,631.5,3,84,RAIZ DE MANDIOCA,DE MESA,11489,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,5.61
AM,2026-02,1416.5357142857142,2480.0,631.5,3,84,SEMENTE DE JUTA,NÃO INFORMADO,5271,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,75.0
AM,2026-02,1416.5357142857142,2480.0,631.5,3,84,TOMATE,NÃO INFORMADO,4667,NORTE,2026,2,VAREJO,8.16
AM,2026-08,1978.21875,2604.5,1344.0,2,32,ABACAXI,PÉROLA,6320,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,6.3
AM,2026-08,1978.21875,2604.5,1344.0,2,32,AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,1.4
AM,2026-08,1978.21875,2604.5,1344.0,2,32,ARROZ,LONGO FINO TIPO 1 BE,4693,NORTE,2026,8,VAREJO,4.75
AM,2026-08,1978.21875,2604.5,1344.0,2,32,BANANA,PRATA,4629,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,6.0
AM,2026-08,1978.21875,2604.5,1344.0,2,32,BANANA,NANICA,4627,NORTE,2026,8,VAREJO,9.13
AM,2026-08,1978.21875,2604.5,1344.0,2,32,BANANA,PRATA,4629,NORTE,2026,8,VAREJO,8.01
AM,2026-08,1978.21875,2604.5,1344.0,2,32,BATATA,NÃO INFORMADO,5521,NORTE,2026,8,VAREJO,6.78
AM,2026-08,1978.21875,2604.5,1344.0,2,32,BATATA-DOCE,NÃO INFORMADO,9787,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,0.8
AM,2026-08,1978.21875,2604.5,1344.0,2,32,BORRACHA,CERNAMBI VIRGEM PREN,7931,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,7.0
AM,2026-08,1978.21875,2604.5,1344.0,2,32,BURITI,FRUTO,11117,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,2.82
AM,2026-08,1978.21875,2604.5,1344.0,2,32,CACAU EXTRATIVO,AMÊNDOA,10920,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,8.25
AM,2026-08,1978.21875,2604.5,1344.0,2,32,CARA,NÃO INFORMADO,5526,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,5.63
AM,2026-08,1978.21875,2604.5,1344.0,2,32,CASTANHA DO BRASIL,BENEFICIADA,4177,NORTE,2026,8,ATACADO,73.86
AM,2026-08,1978.21875,2604.5,1344.0,2,32,FARINHA DE MANDIOCA,FINA SECA,11280,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,3.12
AM,2026-08,1978.21875,2604.5,1344.0,2,32,FARINHA DE MANDIOCA,MÉDIA D'ÁGUA,11279,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,6.03
AM,2026-08,1978.21875,2604.5,1344.0,2,32,FARINHA DE MANDIOCA,D'ÁGUA AMARELA,15346,NORTE,2026,8,VAREJO,5.59
AM,2026-08,1978.21875,2604.5,1344.0,2,32,FARINHA DE TRIGO,NÃO INFORMADO,4455,NORTE,2026,8,VAREJO,5.24
AM,2026-08,1978.21875,2604.5,1344.0,2,32,FEIJAO,COMUM CORES TIPO 1,8779,NORTE,2026,8,VAREJO,8.93
AM,2026-08,1978.21875,2604.5,1344.0,2,32,JUTA,EMBONECADA TIPO 3,15460,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,5.59
AM,2026-08,1978.21875,2604.5,1344.0,2,32,LEITE DE VACA,IN NATURA,6542,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,5.66
AM,2026-08,1978.21875,2604.5,1344.0,2,32,MILHO,EM GRÃOS,4742,NORTE,2026,8,ATACADO,1.64
AM,2026-08,1978.21875,2604.5,1344.0,2,32,OVOS DE GALINHA,GRANDE BRANCO,11167,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,0.66
AM,2026-08,1978.21875,2604.5,1344.0,2,32,PIACAVA,NÃO BENEFICIADA,11475,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,4.0
AM,2026-08,1978.21875,2604.5,1344.0,2,32,PIACAVA,BENEFICIADA,11474,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,5.85
AM,2026-08,1978.21875,2604.5,1344.0,2,32,RAIZ DE MANDIOCA,DE MESA,11489,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,3.24
AM,2026-08,1978.21875,2604.5,1344.0,2,32,TOMATE,NÃO INFORMADO,4667,NORTE,2026,8,VAREJO,7.52
AP,2026-08,272.15625,299.5,244.0,1,16,ABACAXI,PÉROLA,6320,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,3.5
AP,2026-08,272.15625,299.5,244.0,1,16,ACAI,FRUTO,8623,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,1.79
AP,2026-08,272.15625,299.5,244.0,1,16,ARROZ,LONGO FINO TIPO 1 BE,4693,NORTE,2026,8,VAREJO,5.65
AP,2026-08,272.15625,299.5,244.0,1,16,BANANA,NANICA,4627,NORTE,2026,8,VAREJO,6.89
AP,2026-08,272.15625,299.5,244.0,1,16,BANANA,PRATA,4629,NORTE,2026,8,VAREJO,7.28
AP,2026-08,272.15625,299.5,244.0,1,16,BANANA,PRATA,4629,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,3.63
AP,2026-08,272.15625,299.5,244.0,1,16,BATATA,NÃO INFORMADO,5521,NORTE,2026,8,VAREJO,8.51
AP,2026-08,272.15625,299.5,244.0,1,16,CASTANHA DO BRASIL,EM CASCA,4178,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,5.0
AP,2026-08,272.15625,299.5,244.0,1,16,FARINHA DE MANDIOCA,SECA AMARELA,15347,NORTE,2026,8,VAREJO,7.85
AP,2026-08,272.15625,299.5,244.0,1,16,FARINHA DE TRIGO,NÃO INFORMADO,4455,NORTE,2026,8,VAREJO,5.17
AP,2026-08,272.15625,299.5,244.0,1,16,FEIJAO,COMUM CORES TIPO 1,8779,NORTE,2026,8,VAREJO,9.22
AP,2026-08,272.15625,299.5,244.0,1,16,LEITE DE VACA,IN NATURA,6542,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,5.89
AP,2026-08,272.15625,299.5,244.0,1,16,MILHO,EM GRÃOS,4742,NORTE,2026,8,ATACADO,1.5
AP,2026-08,272.15625,299.5,244.0,1,16,MILHO,EM GRÃOS,4742,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,1.25
AP,2026-08,272.15625,299.5,244.0,1,16,TOMATE,NÃO INFORMADO,4667,NORTE,2026,8,VAREJO,10.19
PA,2026-08,631.28125,665.0,602.0,1,16,ABACAXI,PÉROLA,6320,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,1.57
PA,2026-08,631.28125,665.0,602.0,1,16,ACAI,FRUTO,8623,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,3.11
PA,2026-08,631.28125,665.0,602.0,1,16,AMENDOA DE ANDIROBA,NÃO INFORMADO,10211,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,1.38
PA,2026-08,631.28125,665.0,602.0,1,16,ARROZ,LONGO FINO TIPO 1 BE,4693,NORTE,2026,8,VAREJO,4.95
PA,2026-08,631.28125,665.0,602.0,1,16,ARROZ,LONGO FINO EM CASCA,4685,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,1.75
PA,2026-08,631.28125,665.0,602.0,1,16,BANANA,PRATA,4629,NORTE,2026,8,VAREJO,8.22
PA,2026-08,631.28125,665.0,602.0,1,16,BANANA,NANICA,4627,NORTE,2026,8,VAREJO,7.23
PA,2026-08,631.28125,665.0,602.0,1,16,BATATA,NÃO INFORMADO,5521,NORTE,2026,8,VAREJO,7.69
PA,2026-08,631.28125,665.0,602.0,1,16,BOI,GORDO,4193,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,22.75
PA,2026-08,631.28125,665.0,602.0,1,16,BORRACHA,CERNAMBI VIRGEM PREN,7931,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,2.99
PA,2026-08,631.28125,665.0,602.0,1,16,CACAU CULTIVADO,NÃO INFORMADO,11953,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,16.88
PA,2026-08,631.28125,665.0,602.0,1,16,CACAU EXTRATIVO,AMÊNDOA,10920,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,10.13
PA,2026-08,631.28125,665.0,602.0,1,16,CASTANHA DE BABACU,AMÊNDOA,7995,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,10.0
PA,2026-08,631.28125,665.0,602.0,1,16,CASTANHA DO BRASIL,EM CASCA,4178,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,18.0
PA,2026-08,631.28125,665.0,602.0,1,16,FARINHA DE MANDIOCA,TORRADA BRANCA,15344,NORTE,2026,8,VAREJO,8.21
PA,2026-08,631.28125,665.0,602.0,1,16,FARINHA DE MANDIOCA,MÉDIA SECA,11244,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,5.24
PA,2026-08,631.28125,665.0,602.0,1,16,FARINHA DE TRIGO,NÃO INFORMADO,4455,NORTE,2026,8,VAREJO,5.04
PA,2026-08,631.28125,665.0,602.0,1,16,FEIJAO,COMUM CORES TIPO 1,8779,NORTE,2026,8,VAREJO,8.66
PA,2026-08,631.28125,665.0,602.0,1,16,FEIJAO,CAUPI,8629,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,5.28
PA,2026-08,631.28125,665.0,602.0,1,16,LARANJA,INDÚSTRIA PERA,12290,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,0.25
PA,2026-08,631.28125,665.0,602.0,1,16,LEITE DE VACA,IN NATURA,6542,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,2.14
PA,2026-08,631.28125,665.0,602.0,1,16,MILHO,EM GRÃOS,4742,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,1.01
PA,2026-08,631.28125,665.0,602.0,1,16,MILHO,EM GRÃOS,4742,NORTE,2026,8,ATACADO,1.02
PA,2026-08,631.28125,665.0,602.0,1,16,MURUMURU,FRUTO,11587,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,1.48
PA,2026-08,631.28125,665.0,602.0,1,16,OVOS DE GALINHA,GRANDE BRANCO,11167,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,0.45
PA,2026-08,631.28125,665.0,602.0,1,16,PIMENTA DO REINO,NÃO INFORMADO,5501,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,27.19
PA,2026-08,631.28125,665.0,602.0,1,16,RAIZ DE MANDIOCA,PARA FARINHA,11240,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,0.88
PA,2026-08,631.28125,665.0,602.0,1,16,SOJA,EM GRÃOS,4744,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,2.06
PA,2026-08,631.28125,665.0,602.0,1,16,TOMATE,NÃO INFORMADO,4667,NORTE,2026,8,VAREJO,8.07
RO,2025-09,640.2416666666667,1082.0,230.0,4,120,ABACAXI,PÉROLA,6320,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,4.04
RO,2025-09,640.2416666666667,1082.0,230.0,4,120,ACAI,FRUTO,8623,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,5.3
RO,2025-09,640.2416666666667,1082.0,230.0,4,120,ACUCAR,CRISTAL,4218,NORTE,2025,9,VAREJO,3.48
RO,2025-09,640.2416666666667,1082.0,230.0,4,120,ACUCAR,CRISTAL,4218,NORTE,2025,9,ATACADO,3.16
RO,2025-09,640.2416666666667,1082.0,230.0,4,120,ARROZ,LONGO FINO TIPO 1 BE,4693,NORTE,2025,9,VAREJO,3.73
RO,2025-09,640.2416666666667,1082.0,230.0,4,120,ARROZ,LONGO FINO TIPO 1 BE,4693,NORTE,2025,9,ATACADO,3.48
RO,2025-09,640.2416666666667,1082.0,230.0,4,120,BANANA,PRATA,4629,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,5.43
RO,2025-09,640.2416666666667,1082.0,230.0,4,120,BANANA,NANICA,4627,NORTE,2025,9,VAREJO,8.33
RO,2025-09,640.2416666666667,1082.0,230.0,4,120,BANANA,PRATA,4629,NORTE,2025,9,VAREJO,9.47
RO,2025-09,640.2416666666667,1082.0,230.0,4,120,BANANA,NANICA,4627,NORTE,2025,9,VAREJO,1.25
RO,2025-09,640.2416666666667,1082.0,230.0,4,120,BANANA,PRATA,4629,NORTE,2025,9,VAREJO,0.95
RO,2025-09,640.2416666666667,1082.0,230.0,4,120,BORRACHA,CERNAMBI VIRGEM PREN,7931,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,3.88
RO,2025-09,640.2416666666667,1082.0,230.0,4,120,CACAU CULTIVADO,NÃO INFORMADO,11953,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,31.82
RO,2025-09,640.2416666666667,1082.0,230.0,4,120,CAFE,MOÍDO E TORRADO,4704,NORTE,2025,9,ATACADO,63.34
RO,2025-09,640.2416666666667,1082.0,230.0,4,120,CAFE,MOÍDO E TORRADO,4704,NORTE,2025,9,VAREJO,73.56
RO,2025-09,640.2416666666667,1082.0,230.0,4,120,CAFE,CONILLON BICA CORRID,11239,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,21.96
RO,2025-09,640.2416666666667,1082.0,230.0,4,120,CARNE BOVINA,COXÃO MOLE S/OSSO,4283,NORTE,2025,9,VAREJO,36.85
RO,2025-09,640.2416666666667,1082.0,230.0,4,120,CARNE BOVINA,PATINHO S/OSSO,4289,NORTE,2025,9,VAREJO,35.38
RO,2025-09,640.2416666666667,1082.0,230.0,4,120,CARNE BOVINA,COXÃO DURO S/OSSO,4282,NORTE,2025,9,VAREJO,32.54
RO,2025-09,640.2416666666667,1082.0,230.0,4,120,FARINHA DE MANDIOCA,SECA AMARELA,15347,NORTE,2025,9,VAREJO,6.92
RO,2025-09,640.2416666666667,1082.0,230.0,4,120,FARINHA DE MANDIOCA,MÉDIA AMARELO (A) 1,368,NORTE,2025,9,ATACADO,5.24
RO,2025-09,640.2416666666667,1082.0,230.0,4,120,FARINHA DE TRIGO,SEM FERMENTO,14895,NORTE,2025,9,ATACADO,4.4
RO,2025-09,640.2416666666667,1082.0,230.0,4,120,FEIJAO,COMUM CORES TIPO 1,8779,NORTE,2025,9,VAREJO,5.68
RO,2025-09,640.2416666666667,1082.0,230.0,4,120,FEIJAO,COMUM CORES TIPO 1,8779,NORTE,2025,9,ATACADO,4.16
RO,2025-09,640.2416666666667,1082.0,230.0,4,120,FEIJAO,COMUM PRETO TIPO 1,8781,NORTE,2025,9,ATACADO,5.34
