uf,AnoMes,cota_media_cm,cota_max_cm,cota_min_cm,n_estacoes,n_dias,id_ano_comercializacao,id_mes_comercializacao,municipio_origem_produto,cod_ibge_municipio_origem_produto,dsc_ceasa,uf_ceasa,municipio_ceasa,cod_ibge_municipio_ceasa,dsc_produto,qtd_comercializada_kg,valor_comercializado,pais_origem
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,CAPIXABA-AC,1200179,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA PRATA,17255,49349.3,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,PORTO ACRE-AC,1200807,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA PRATA,30310,86686.6,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA PRATA,11305,31424.51,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA PRATA,31780,90890.8,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,SENADOR GUIOMARD-AC,1200450,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA PRATA,30,83.39,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,TARAUACÁ-AC,1200609,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA PRATA,560,1556.63,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,TARAUACÁ-AC,1200609,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA PRATA,1750,5005.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,XAPURI-AC,1200708,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA PRATA,9275,26526.5,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BATATA COMUM,3288,16867.44,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,BUJARI-AC,1200138,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CEBOLINHA,164,3280.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,CAPIXABA-AC,1200179,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CEBOLINHA,110,2200.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,PLÁCIDO DE CASTRO-AC,1200385,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CEBOLINHA,193,3860.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,PORTO ACRE-AC,1200807,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CEBOLINHA,85,1700.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CEBOLINHA,4698,93960.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,SENADOR GUIOMARD-AC,1200450,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CEBOLINHA,406,8120.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,BUJARI-AC,1200138,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CHICORIA,516,1780.2,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,CAPIXABA-AC,1200179,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CHICORIA,1007,3474.15,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,PLÁCIDO DE CASTRO-AC,1200385,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CHICORIA,174,600.3,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,PORTO ACRE-AC,1200807,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CHICORIA,250,862.5,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CHICORIA,16168,55779.6,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CHICORIA,189,652.05,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,SENADOR GUIOMARD-AC,1200450,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CHICORIA,19,65.55,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COCO VERDE,225,450.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,BUJARI-AC,1200138,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COENTRO,5,200.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,CAPIXABA-AC,1200179,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COENTRO,4,160.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COENTRO,125,5000.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COENTRO,5,300.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,SENADOR GUIOMARD-AC,1200450,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COENTRO,64,2560.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COLORAU,20,200.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,BUJARI-AC,1200138,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COUVE,182,1806.53,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,CAPIXABA-AC,1200179,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COUVE,63,625.34,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,PLÁCIDO DE CASTRO-AC,1200385,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COUVE,274,2719.72,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,PORTO ACRE-AC,1200807,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COUVE,392,3890.99,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COUVE,7597,75407.82,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,SENADOR GUIOMARD-AC,1200450,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COUVE,756,7504.06,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,DOCE DE LEITE,42,1155.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,CRUZEIRO DO SUL-AC,1200203,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,FAR. MANDIOCA BRANCA,15000,105000.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,FRUTA PAO,18,108.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,SENADOR GUIOMARD-AC,1200450,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,FRUTA PAO,8,48.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,GALINHA CAIPIRA,15,330.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,GOMA,20050,160400.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,CAPIXABA-AC,1200179,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,HORTELA,46,610.43,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,HORTELA,183,2428.46,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,BUJARI-AC,1200138,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,JAMBU,113,452.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,CAPIXABA-AC,1200179,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,JAMBU,211,844.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,JAMBU,2391,9564.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,JAMBU,50,200.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,SENADOR GUIOMARD-AC,1200450,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,JAMBU,1850,7400.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,BUJARI-AC,1200138,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,JILO REDONDO,40,161.82,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,JILO REDONDO,70,283.19,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,ACRELÂNDIA-AC,1200013,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LARANJA AQUIRY,500,750.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,CAPIXABA-AC,1200179,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LARANJA AQUIRY,80,120.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,PORTO ACRE-AC,1200807,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LARANJA AQUIRY,1240,1860.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LARANJA AQUIRY,960,1440.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LARANJA AQUIRY,9080,13620.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,SENADOR GUIOMARD-AC,1200450,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LARANJA AQUIRY,200,300.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,TARAUACÁ-AC,1200609,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LARANJA AQUIRY,3300,4950.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,CAPIXABA-AC,1200179,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LARANJA PERA,20,90.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,PLÁCIDO DE CASTRO-AC,1200385,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LARANJA PERA,1060,4770.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LARANJA PERA,140,630.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LEITE,3850,15785.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,CAPIXABA-AC,1200179,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LIMAO TAHITI,20,80.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,PLÁCIDO DE CASTRO-AC,1200385,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LIMAO TAHITI,1060,4240.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LIMAO TAHITI,1420,5680.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LIMAO TAHITI,400,1624.28,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,SENADOR GUIOMARD-AC,1200450,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LIMAO TAHITI,600,2400.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,SENADOR GUIOMARD-AC,1200450,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LIMAO TAHITI,200,812.14,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,TARAUACÁ-AC,1200609,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LIMAO TAHITI,400,1624.28,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,CAPIXABA-AC,1200179,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MARACUJA,10500,55965.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MARACUJA,180,959.4,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MARACUJA,700,4734.1,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,ASSIS BRASIL-AC,1200054,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MAMAO COMUM,2400,9963.12,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,ASSIS BRASIL-AC,1200054,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MAMAO COMUM,1050,4200.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MAMAO COMUM,4050,16812.77,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,SENADOR GUIOMARD-AC,1200450,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MAMAO COMUM,6500,26983.45,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MANDIOCA,8400,13881.84,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MANDIOCA,75480,126051.6,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,SENADOR GUIOMARD-AC,1200450,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MANDIOCA,900,1487.34,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,SENADOR GUIOMARD-AC,1200450,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MANDIOCA,1200,2004.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,PLÁCIDO DE CASTRO-AC,1200385,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MASTRUZ,44,589.15,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MASTRUZ,74,990.85,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,BUJARI-AC,1200138,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MAXIXE COMUM,14,182.07,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,CAPIXABA-AC,1200179,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MAXIXE COMUM,42,546.21,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,PLÁCIDO DE CASTRO-AC,1200385,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MAXIXE COMUM,16,208.08,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MAXIXE COMUM,1062,13811.42,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MAXIXE COMUM,490,6125.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,SENADOR GUIOMARD-AC,1200450,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MAXIXE COMUM,34,442.17,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MILHO VERDE,3720,5580.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MANJERICAO,29,194.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,ACRELÂNDIA-AC,1200013,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MELANCIA,2500,12500.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,CAPIXABA-AC,1200179,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MELANCIA,13000,65000.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MELANCIA,2000,10000.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MELANCIA,15000,75000.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,SENADOR GUIOMARD-AC,1200450,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MELANCIA,28000,140000.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,SENA MADUREIRA-AC,1200500,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MELANCIA,6000,30000.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MANTEIGA,617,25914.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,OVOS CAIPIRA,27,486.27,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,SENADOR GUIOMARD-AC,1200450,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,OVOS CAIPIRA,7,126.07,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PESCADOS COM ESCAMAS,400,11200.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PESCADOS SEM ESCAMAS,50,2100.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PEPINO AODAI,19660,73176.49,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PEPINO AODAI,2350,11066.39,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,SENADOR GUIOMARD-AC,1200450,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PEPINO AODAI,690,2568.25,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,BUJARI-AC,1200138,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PIMENTA DE CHEIRO,10,159.19,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,CAPIXABA-AC,1200179,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PIMENTA DE CHEIRO,50,795.93,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PIMENTA DE CHEIRO,4374,69627.52,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PIMENTA DE CHEIRO,2580,38700.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,SENADOR GUIOMARD-AC,1200450,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PIMENTA DE CHEIRO,215,3422.48,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,POLPA DE FRUTAS,370,5550.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,SENADOR GUIOMARD-AC,1200450,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,POLPA DE FRUTAS,93,1395.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,QUEIJO,831,33968.54,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,QUEIJO COALHO,4,164.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,QUEIJO MUSSARELA,13,507.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,QUIABO,38,152.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,QUIABO,88,352.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,CAPIXABA-AC,1200179,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,RUCULA,9,106.21,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,PORTO ACRE-AC,1200807,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,RUCULA,12,141.62,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,RUCULA,302,3564.08,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,SENADOR GUIOMARD-AC,1200450,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,RUCULA,128,1510.6,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,BUJARI-AC,1200138,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,SALSA,3,66.56,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,CAPIXABA-AC,1200179,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,SALSA,24,532.44,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,PLÁCIDO DE CASTRO-AC,1200385,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,SALSA,4,88.74,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,SALSA,73,1619.52,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,TARAUACÁ-AC,1200609,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,TANGERINA MURCOTT,640,4921.6,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,BUJARI-AC,1200138,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,TANGERINA PONKAN,800,2400.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,CAPIXABA-AC,1200179,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,TANGERINA PONKAN,40,120.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,PLÁCIDO DE CASTRO-AC,1200385,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,TANGERINA PONKAN,120,360.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,PORTO ACRE-AC,1200807,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,TANGERINA PONKAN,500,1500.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,RIO BRANCO-AC,1200401,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,TANGERINA PONKAN,480,1440.0,Brasil
AC,2025-05,410.005376344086,885.5,170.0,3,93,2025,5,TARAUACÁ-AC,1200609,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,TANGERINA PONKAN,600,1800.0,Brasil
