uf,AnoMes,cota_media_cm,cota_max_cm,cota_min_cm,n_estacoes,n_dias,fonte,produto,valor,unidade,nivel_comercializacao
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,DIESEL S10,7.715,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,DIESEL S10,7.688750000000001,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,DIESEL S10,7.69125,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,ETANOL,5.306666666666667,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,ETANOL,5.24,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,ETANOL,5.376666666666666,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,ETANOL,5.19,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,ETANOL,5.2275,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,GASOLINA,7.53375,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,GASOLINA,7.534285714285715,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,GASOLINA,7.53625,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,GASOLINA,7.531428571428571,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,GASOLINA,7.53375,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,GASOLINA ADITIVADA,7.598333333333334,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,GASOLINA ADITIVADA,7.631428571428572,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,GASOLINA ADITIVADA,7.618333333333333,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,GASOLINA ADITIVADA,7.608,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,GASOLINA ADITIVADA,7.6,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,DIESEL,7.247,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,DIESEL,7.238333333333333,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,DIESEL,7.236666666666666,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,DIESEL,7.25,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,DIESEL,7.306,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,DIESEL S10,7.285555555555557,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,DIESEL S10,7.276000000000001,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,DIESEL S10,7.26375,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,DIESEL S10,7.28,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,DIESEL S10,7.35,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,ETANOL,4.941,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,ETANOL,4.904999999999999,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,ETANOL,4.92,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,ETANOL,4.8,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,ETANOL,4.9475,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,GASOLINA,7.173333333333333,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,GASOLINA,7.173571428571429,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,GASOLINA,7.173636363636363,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,GASOLINA,7.05,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,GASOLINA,7.15888888888889,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,GASOLINA ADITIVADA,7.26,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,GASOLINA ADITIVADA,7.232500000000001,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,GASOLINA ADITIVADA,7.239,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,GASOLINA ADITIVADA,7.3066666666666675,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,GLP,120.44444444444444,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,GLP,120.0,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,GLP,121.76470588235294,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,GLP,116.0,,
AC,2024-09,81.87777777777778,140.0,35.0,3,90,ANP_combustivel,GLP,120.45454545454544,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,CARNE FRESCA,94050.0,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,ABACATE COMUM,2636.88,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,ABACATE COMUM,6694.07,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,ABOBORA JERIMUM,5490.0,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,ABACAXI,27822.6,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,ALFACE LISA,249.9,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,ALFACE LISA,5795.3,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,ALFACE LISA,749.7,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,ALFACE LISA,178.5,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,BANANA COMPRIDA,80864.77,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,BANANA COMPRIDA,30511.73,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,BANANA COMPRIDA,8692.8,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,BANANA COMPRIDA,257414.85,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,BANANA COMPRIDA,1303.92,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,BANANA COMPRIDA,60174.9,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,BANANA COMPRIDA,141909.96,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,BANANA COMPRIDA,89148.0,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,BANANA COMPRIDA,91078.81,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,BANANA MACA,35035.0,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,BANANA PRATA,395771.52,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,BANANA PRATA,97629.0,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,BANANA PRATA,1675.73,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,CEBOLINHA,1518.45,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,CEBOLINHA,2510.5,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,CEBOLINHA,3543.05,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,CEBOLINHA,1275.5,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,CEBOLINHA,93738.98,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,CEBOLINHA,6215.52,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,CENOURA,23.76,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,CHICORIA,723.31,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,CHICORIA,1826.97,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,CHICORIA,9.35,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,CHICORIA,1402.97,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,CHICORIA,49081.95,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,CHICORIA,1032.23,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,CHICORIA,115.35,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,COENTRO,177.84,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,COENTRO,426.82,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,COENTRO,9390.08,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,COENTRO,2205.25,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,COLORAU,25300.03,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,COUVE,556.79,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,COUVE,779.51,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,COUVE,2115.82,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,COUVE,3118.05,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,COUVE,63506.33,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,COUVE,4454.35,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,DOCE DE LEITE,1150.0,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,FAR. MANDIOCA BRANCA,52542.0,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,FAR. MANDIOCA BRANCA,48300.0,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,GOMA,108000.0,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,GOMA,99200.0,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,GOMA,134000.0,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,HORTELA,195.8,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,HORTELA,1664.28,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,HORTELA,74.97,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,HORTELA,39.16,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,IOGURTE,304.0,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,JAMBU,172.41,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,JAMBU,258.62,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,JAMBU,6875.71,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,JAMBU,1390.0,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,JAMBU,4741.28,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,LARANJA AQUIRY,3640.0,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,LARANJA AQUIRY,280.0,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,LEITE,12704.95,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,LIMAO TAHITI,2132.25,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,LIMAO TAHITI,411950.7,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,LIMAO TAHITI,50592.0,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,LIMAO TAHITI,5899.23,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,MANGA,2164.5,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,MANGA,234.0,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,MARACUJA,18691.5,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,MARACUJA,3298.5,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,MARACUJA,27892.8,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,MAMAO COMUM,126000.0,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,MAMAO COMUM,871.59,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,MAMAO COMUM,4357.95,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,MAMAO COMUM,38832.24,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,MAMAO HAWAY,11200.0,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,MAMAO HAWAY,275863.2,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,MANDIOCA,41664.0,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,MANDIOCA,1953.0,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,MANDIOCA,140616.0,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,MANDIOCA,59241.0,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,MANDIOCA,10025.4,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,MANDIOCA,1302.0,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,MASTRUZ,76.46,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,MASTRUZ,509.76,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,MASTRUZ,254.88,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,MASTRUZ,203.9,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,MAXIXE COMUM,33504.91,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,MAXIXE COMUM,4750.0,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,MANJERICAO,210.0,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,MELANCIA,32500.0,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,MELANCIA,10000.0,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,MELANCIA,82500.0,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,MANTEIGA,22533.0,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,OVOS CAIPIRA,486.27,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,PESCADOS COM ESCAMAS,17360.0,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,PEPINO AODAI,26618.16,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,PEPINO AODAI,3851.4,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,PEPINO AODAI,16341.3,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,PIMENTA DE CHEIRO,10201.68,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,PIMENTA DE CHEIRO,81358.4,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,PIMENTA DE CHEIRO,72000.0,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,PIMENTA DE CHEIRO,10864.79,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,POLPA DE FRUTAS,3090.0,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,QUEIJO,37791.99,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,QUIABO,14136.99,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,QUIABO,956.0,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,RUCULA,189.57,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,RUCULA,417.06,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,RUCULA,3715.63,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,RUCULA,1314.37,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,SALSA,990.24,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,SALSA,224.21,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,Prohort_CEASA,TUCUPI,27900.0,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,ANP_combustivel,DIESEL,7.7,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,ANP_combustivel,DIESEL,7.6971428571428575,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,ANP_combustivel,DIESEL,7.728333333333334,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,ANP_combustivel,DIESEL,7.6971428571428575,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,ANP_combustivel,DIESEL S10,7.715,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,ANP_combustivel,DIESEL S10,7.7125,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,ANP_combustivel,DIESEL S10,7.734285714285714,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,ANP_combustivel,DIESEL S10,7.7125,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,ANP_combustivel,ETANOL,5.258,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,ANP_combustivel,ETANOL,5.2275,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,ANP_combustivel,ETANOL,5.29,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,ANP_combustivel,ETANOL,5.256666666666667,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,ANP_combustivel,GASOLINA,7.53625,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,ANP_combustivel,GASOLINA,7.53375,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,ANP_combustivel,GASOLINA,7.534285714285715,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,ANP_combustivel,GASOLINA,7.534285714285715,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,ANP_combustivel,GASOLINA ADITIVADA,7.62,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,ANP_combustivel,GASOLINA ADITIVADA,7.602857142857142,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,ANP_combustivel,GASOLINA ADITIVADA,7.614999999999999,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,ANP_combustivel,GASOLINA ADITIVADA,7.602857142857142,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,ANP_combustivel,DIESEL,7.239090909090908,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,ANP_combustivel,DIESEL,7.464166666666667,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,ANP_combustivel,DIESEL,7.5625,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,ANP_combustivel,DIESEL,7.495,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,ANP_combustivel,DIESEL S10,7.289,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,ANP_combustivel,DIESEL S10,7.525,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,ANP_combustivel,DIESEL S10,7.6075,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,ANP_combustivel,DIESEL S10,7.545454545454546,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,ANP_combustivel,ETANOL,4.921111111111111,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,ANP_combustivel,ETANOL,4.923,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,ANP_combustivel,ETANOL,5.176666666666667,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,ANP_combustivel,ETANOL,4.9790909090909095,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,ANP_combustivel,GASOLINA,7.175,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,ANP_combustivel,GASOLINA,7.378571428571428,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,ANP_combustivel,GASOLINA,7.412000000000001,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,ANP_combustivel,GASOLINA,7.421538461538462,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,ANP_combustivel,GASOLINA ADITIVADA,7.248461538461539,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,ANP_combustivel,GASOLINA ADITIVADA,7.411666666666666,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,ANP_combustivel,GASOLINA ADITIVADA,7.49,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,ANP_combustivel,GASOLINA ADITIVADA,7.464545454545455,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,ANP_combustivel,GLP,121.41176470588236,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,ANP_combustivel,GLP,120.17857142857144,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,ANP_combustivel,GLP,124.71428571428572,,
AC,2024-10,113.54838709677419,350.0,30.0,3,93,ANP_combustivel,GLP,121.9047619047619,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,ABACATE COMUM,350.0,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,ABACATE COMUM,500.0,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,ABOBORA JERIMUM,551.42,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,ABACAXI,15704.4,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,ABACAXI,1963.05,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,ABACAXI,47050.38,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,ABACAXI,2251.1,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,ABACAXI,1413.4,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,ABACAXI,3140.88,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,ABACAXI RIO BRANCO,2078.7,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,ALFACE LISA,249.9,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,ALFACE LISA,5212.2,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,ALFACE LISA,178.5,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,ALFACE LISA,249.9,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,ALHO BRASILEIRO,350000.0,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,BANANA COMPRIDA,11730.68,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,BANANA COMPRIDA,51296.85,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,BANANA COMPRIDA,18855.45,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,BANANA COMPRIDA,11929.5,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,BANANA COMPRIDA,4609.11,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,BANANA COMPRIDA,111342.0,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,BANANA COMPRIDA,41901.0,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,BANANA COMPRIDA,55671.0,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,BANANA MACA,60060.0,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,BANANA PRATA,33060.14,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,BANANA PRATA,7287.08,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,BANANA PRATA,27028.12,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,BANANA PRATA,9860.04,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,CEBOLINHA,1901.19,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,CEBOLINHA,1858.94,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,CEBOLINHA,4224.86,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,CEBOLINHA,1330.83,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,CEBOLINHA,89672.65,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,CEBOLINHA,1000.0,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,CEBOLINHA,12125.35,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,CHICORIA,725.84,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,CHICORIA,1263.95,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,CHICORIA,409.85,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,CHICORIA,1482.96,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,CHICORIA,50323.53,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,CHICORIA,960.48,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,CHICORIA,1026.18,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,COENTRO,643.23,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,COENTRO,148.44,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,COENTRO,6085.94,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,COENTRO,2622.4,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,COUVE,877.67,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,COUVE,501.52,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,COUVE,2047.89,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,COUVE,2730.52,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,COUVE,48689.54,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,COUVE,399.84,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,COUVE,5168.48,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,DOCE DE LEITE,1350.0,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,FAR. MANDIOCA BRANCA,4900.0,,
AC,2024-11,235.6,635.0,60.0,3,90,Prohort_CEASA,FAR. MANDIOCA BRANCA,28.0,,
