uf,AnoMes,cota_media_cm,cota_max_cm,cota_min_cm,n_estacoes,n_dias,anp_preco_diesel,anp_preco_diesel_s10,anp_preco_etanol,anp_preco_gasolina,anp_preco_gasolina_aditivada,anp_preco_glp,anp_preco_gnv,anp_regional_diesel,anp_regional_diesel_s10,anp_regional_etanol,anp_regional_gasolina,anp_regional_gasolina_aditivada,anp_regional_glp,anp_regional_gnv
AM,2025-09,1504.7555555555555,2694.0,627.5,3,90,7.086409502262443,7.213691531785128,5.460421562980031,7.443178571428571,7.465323438466295,126.86300144300145,4.59,6.5028689771592285,6.4683528041683,5.091534731623417,6.672492451181762,6.8679418000002155,121.36520578742375,4.59
AM,2025-10,1077.967741935484,2287.0,276.5,3,93,6.743833333333334,7.070165965898724,5.44301267281106,7.319495920745921,7.351061763548395,128.00441916416915,3.99,6.487165985951416,6.444526444242442,5.102605038370465,6.65542863297635,6.840468528583651,122.54010206329836,3.99
AM,2025-11,939.8111111111111,2000.0,263.0,3,90,6.549114583333334,6.7821134061411845,5.441500576036866,7.044643874643875,7.081141414141414,127.84130311355312,3.99,6.5018023233328925,6.444222928182043,5.123789698364009,6.632575180645982,6.81570663470924,122.07278779495454,3.99
AM,2025-12,1139.5645161290322,2230.0,337.0,3,93,6.845351307189542,7.1706564238230905,5.44291511909176,7.353839108339108,7.383965571683219,125.2217664113664,3.9900000000000007,6.505599624644593,6.464986883695109,5.164536908104061,6.673178774188017,6.8501758242953965,122.15009472319093,3.9900000000000007
AM,2026-01,1245.1720430107528,2310.0,545.5,3,93,6.93936391223156,7.21875553469519,5.450335747202106,7.406104312354312,7.436434127369956,125.10423455332547,3.99,6.538993660547441,6.51235847532367,5.228248864633077,6.742938630743399,6.921330691910291,123.03765926721337,3.99
AM,2026-02,1416.5357142857142,2480.0,631.5,3,84,6.7465120603797075,7.159831518789852,5.439142203453962,7.347612179487179,7.3701676428147005,127.23321597846598,3.99,6.523458679853654,6.5232608212693695,5.282523297783856,6.7157889399123025,6.91792714306148,123.213343547926,3.99
AM,2026-08,1978.21875,2604.5,1344.0,2,32,7.0252380952380955,7.648242311311876,4.884250645085621,7.76499647282542,7.836350806451613,127.504534007659,4.99,7.1105572247625535,7.284635514310511,5.068842500083822,7.108921984381726,7.315647025731834,126.8227544228191,4.99
AM,2026-09,1987.1842105263158,2400.0,1256.5,2,19,,,,,,,,,,,,,,
AP,2021-01,280.3225806451613,420.0,160.0,1,31,4.159577380952381,4.275378205128206,,3.9230398550724637,4.252408333333333,95.94444444444443,,4.0306359733326325,4.097938956139686,3.7384937237506044,4.625921550620133,4.808965417972832,88.52851175146742,3.49
AP,2021-02,307.5,440.0,180.0,1,28,4.322916666666667,4.388916666666667,4.26,4.247395833333333,4.44375,99.77380952380952,,4.291450662890792,4.328450628671984,3.960660762727071,5.037741045228972,5.2083347710803025,91.32004320638964,3.58
AP,2021-03,330.0,470.0,200.0,1,31,4.640438888888889,4.748266666666667,4.754333333333333,4.791483333333334,4.97,102.79444444444445,,4.6877190869518675,4.669514060186385,4.568026111697581,5.536910938641759,5.712585496646497,94.50033443111917,3.83375
AP,2021-04,341.0,460.0,200.0,1,30,4.495392857142857,4.647222222222222,4.781666666666666,4.814125,5.1000000000000005,103.04754273504274,,4.6696813114047515,4.6558130198640395,4.614922589886149,5.633851312342495,5.7963817138072065,96.05720961086935,3.815
AP,2021-05,314.19354838709677,440.0,180.0,1,31,4.624757142857144,4.761950000000001,4.907333333333334,4.900025072463768,5.187,104.42539682539682,,4.854627915487781,4.8665214125641105,4.802563915011602,5.645794709298926,5.805126393376977,96.49608289557258,3.724
AP,2021-06,308.0,460.0,180.0,1,30,4.558833333333333,4.77375,5.25,4.946078394123607,5.317777777777778,103.23958333333333,,4.878190085067556,4.887618289259449,4.946633553332527,5.708289026224666,5.837269678788515,98.22401051638097,3.79
AP,2021-07,310.0,430.0,180.0,1,31,4.588507936507937,4.728777777777778,5.46,5.011236111111111,5.377916666666667,107.13703703703703,,4.966497903649048,4.967964334194116,5.133783768565031,5.9253351603672595,6.050995212885785,102.75194478710849,3.7900000000000005
AP,2021-08,315.48387096774195,480.0,160.0,1,31,4.6184666666666665,4.7577,5.609999999999999,5.126937505827506,5.433999999999999,108.81222222222223,,4.988971206026006,5.00485858462129,5.249374754745953,6.0347218698262735,6.170653159358516,104.33250525869244,3.9900000000000007
AP,2021-09,311.3333333333333,470.0,150.0,1,30,4.713583333333333,4.8021666666666665,5.796666666666667,5.258401268115942,5.51125,109.25925925925925,,5.102039313069069,5.115281527715343,5.381359082094376,6.162294643049819,6.2818001455348975,106.52942486168314,3.99
AP,2021-10,281.61290322580646,440.0,140.0,1,31,4.994761904761905,5.144500000000001,5.8575,5.488020833333334,5.813958333333333,113.05555555555556,,5.375066951587211,5.389165222987979,5.460207879059269,6.369576205834163,6.484618549265359,108.74949778296732,3.99
AP,2021-11,280.3333333333333,410.0,140.0,1,30,5.4004095238095235,5.565547619047619,5.9,5.932741666666667,6.317083333333334,116.26666666666665,,5.717858227441429,5.7343282989836775,5.8476189174652,6.77119217146655,6.8964262736426365,110.73804681301439,4.140000000000001
AP,2021-12,293.2258064516129,430.0,170.0,1,31,5.393128787878788,5.542428571428571,5.900000000000001,5.909302083333333,6.260416666666667,116.0,,5.727105326254257,5.744841585707837,5.941784242451399,6.7682862757217634,6.899221541622364,111.35750320670466,4.19
AP,2022-01,305.0,445.0,165.0,1,31,5.5370904761904765,5.705883333333333,5.96,5.883076086956522,6.255,115.55555555555554,,5.857857796840187,5.86844966425108,5.926692287940488,6.792801191706983,6.93487045292053,112.09407309896679,4.304
AP,2022-02,316.9642857142857,460.0,180.0,1,28,5.603833333333332,5.815173611111111,5.96,5.856209239130435,6.2175,116.41666666666667,,5.921371656057195,5.950386167834405,5.862254860516538,6.789842563558382,6.927185401363342,112.34528913858205,4.38
AP,2022-03,318.06451612903226,455.0,120.0,1,31,6.111087121212121,6.410044642857143,6.45,6.187236842105263,6.544583333333334,124.36111111111111,,6.739581876802739,6.777025501981705,5.9096396998621605,7.254108108616769,7.388010932509287,120.65760223507729,4.38
AP,2022-04,318.0,470.0,180.0,1,30,6.446053078865579,6.7318750000000005,6.4425,6.369375,6.675,125.52083333333333,,6.941865813157897,6.9908700494654035,6.044624105395281,7.386622750074068,7.531162789806389,124.04633601017042,4.38
AP,2022-05,316.2903225806452,460.0,180.0,1,31,6.732959090909091,6.979548015873016,6.484444444444445,6.543173809523809,6.79175,121.17460317460318,,7.187006336776986,7.239562885824422,6.156721790946449,7.387959018796968,7.542921195868783,123.78013350759117,4.38
AP,2022-06,321.8333333333333,480.0,200.0,1,30,7.120662878787879,7.36761755952381,6.4433333333333325,6.496829257246377,6.826041666666667,120.15525793650794,,7.577693947055666,7.625346649122147,6.06349719648851,7.404323545544602,7.555374421143998,123.69506918021912,4.38
AP,2022-07,317.38709677419354,428.0,174.5,1,31,7.443237373737374,7.668353174603175,5.976666666666667,5.29165539452496,5.577777777777778,122.65522222222222,,7.817077531763093,7.869336829450452,5.638382827529056,6.326994592112075,6.459933315573355,123.67293520078475,4.1899999999999995
AP,2022-08,309.5967741935484,415.0,219.0,1,31,7.165645454545455,7.472633477633479,5.654999999999999,4.988643610013176,5.309666666666667,121.30873015873017,,7.522607439537248,7.5735864379598725,5.099178622456158,5.684597274670895,5.811554853189994,122.57036898368366,3.9900000000000007
AP,2022-09,297.15,387.0,216.0,1,30,6.895555555555556,7.246126984126984,5.35,4.679679738562091,4.984444444444445,122.86309523809524,,7.106573179843043,7.170837338194363,4.596911148016227,5.224141214715941,5.372933961582764,121.31639598365929,3.99
AP,2022-10,268.2903225806452,299.0,242.0,1,31,6.705059523809524,7.006145833333333,4.99,4.536029411764706,4.8092500000000005,122.73983957219251,,6.851533146257284,6.894129427936882,4.168690773520167,4.982590670945152,5.22214296143679,116.82996202336672,3.99
AP,2022-11,253.83333333333334,279.0,227.0,1,30,6.829366666666667,7.134323809523809,5.2275,4.706376470588235,4.934166666666667,120.2000816993464,,6.940164722397682,6.982566509586614,4.230976542976962,5.050542970807889,5.203960325405906,118.10311139889839,4.140000000000001
AP,2022-12,257.1290322580645,290.0,239.0,1,31,6.509186507936508,6.912000000000001,4.925,4.506617647058824,4.801666666666667,120.70312500000001,,6.807809248905041,6.852269594629509,4.311574130901751,4.997070283810046,5.1630409546829865,120.42257880067409,4.19
AP,2023-01,276.2741935483871,415.0,173.0,1,31,6.454854700854701,6.794126623376623,5.1525,4.621882352941176,4.863022222222222,118.36037151702787,,6.740677135903113,6.814928493961704,4.398142755510605,5.153704260991447,5.325261225144142,120.13989981633532,4.19
AP,2023-02,305.67857142857144,408.0,195.0,1,28,6.218416666666667,6.648041666666667,4.85,4.837352941176471,5.113541666666666,117.41611842105263,,6.498822787194913,6.569205849078703,4.393461571873226,5.311496940142796,5.493624336283186,120.8395740568898,4.19
AP,2023-03,321.7258064516129,431.5,214.0,1,31,6.127000000000001,6.4357476190476195,5.155,5.235176470588235,5.4525,115.43483709273184,,6.372120185074916,6.399591955803237,4.635525093499446,5.851294587837982,6.030203170880501,120.49055745642369,4.353750000000001
AP,2023-04,322.6333333333333,436.0,219.0,1,30,5.9578703703703715,6.2848492063492065,5.5,5.2036405228758165,5.403,112.8874720502236,,6.295801767370443,6.348222949420083,4.72075703532126,5.900284915229449,6.08126572154104,120.56134008565719,4.390000000000001
AP,2023-05,307.7258064516129,422.0,204.0,1,31,5.580745238095238,5.78705606060606,5.32,5.06731974789916,5.318583333333334,116.26515768588138,,5.838927478655622,5.878195554434464,4.7690888589338645,5.822915189686482,5.995931741493122,120.29832813702733,4.15
AP,2023-06,302.4,415.0,204.0,1,30,5.112696428571429,5.369638888888889,5.1866666666666665,5.078338235294118,5.318333333333333,115.69083247334021,,5.416394551751003,5.450143994497113,4.65106426987902,5.727668284076236,5.883390447189714,117.13838372490603,3.94
AP,2023-07,296.64516129032256,405.0,214.0,1,31,5.1449,5.418254761904762,5.35125,5.3162529411764705,5.533266666666667,110.91315789473683,,5.370430265865164,5.390926474191413,4.799604529531013,5.98305665927424,6.122751425429042,115.76255174900434,4.49
AP,2023-08,299.4193548387097,408.0,227.0,1,31,5.70065625,6.172041666666667,5.372857142857143,5.573112745098039,5.8115625,108.39327485380117,,5.944851507879409,6.074199770622374,4.783516682014624,6.1986195973507,6.342633590233398,114.46732260494119,4.49
AP,2023-09,284.93333333333334,398.0,180.0,1,30,6.260916666666667,6.6705000000000005,5.495,5.734007352941177,5.956770833333334,110.77878992352677,,6.434168756097023,6.5711895831845055,4.793178839920632,6.336100070194636,6.47814690485837,114.36652596368128,4.49
AP,2023-10,251.61290322580646,292.0,229.0,1,31,6.353033333333333,6.822473809523809,5.547499999999999,5.711172549019608,5.949,110.52935222672065,,6.51677480574658,6.621889109426201,4.724265149603461,6.2670663271280205,6.417082808294796,115.762303729906,4.49
AP,2023-11,242.26666666666668,259.0,225.0,1,30,6.506,6.879709183673469,5.4425,5.656683823529412,5.880119047619048,107.46102073365232,,6.5632869605791555,6.621307060679303,4.632630806693727,6.218089401385495,6.363367583711688,117.20903185315386,4.49
AP,2023-12,246.90322580645162,263.0,223.0,1,31,6.350104166666666,6.590011904761905,5.3525,5.605303921568628,5.812395833333333,108.47062126470021,,6.444244768709533,6.4728441629777755,4.537545725108226,6.123453384066638,6.278462235564097,116.59191985898954,4.49
AP,2026-08,272.15625,299.5,244.0,1,16,,7.1782038690476195,5.858888888888888,6.6135085784313725,6.8168750000000005,131.17708333333334,,7.1105572247625535,7.284635514310511,5.068842500083822,7.108921984381726,7.315647025731834,126.8227544228191,4.99
AP,2026-09,274.11538461538464,304.5,246.0,1,13,,,,,,,,,,,,,,
PA,2026-08,631.28125,665.0,602.0,1,16,7.166793209876543,7.236572759219101,5.044568011463845,6.873804268688095,7.02030235042735,118.87148168498167,,7.1105572247625535,7.284635514310511,5.068842500083822,7.108921984381726,7.315647025731834,126.8227544228191,4.99
PA,2026-09,638.0769230769231,699.0,598.0,1,13,,,,,,,,,,,,,,
RO,2021-01,1437.2943548387098,2035.0,884.0,10,248,3.9109533834586467,3.957434523809524,3.844087987012987,4.7817057692307685,4.820283302005012,90.5271392081737,,4.0306359733326325,4.097938956139686,3.7384937237506044,4.625921550620133,4.808965417972832,88.52851175146742,3.49
RO,2021-02,1627.127232142857,2225.0,1290.0,10,224,4.08768947368421,4.138207954545455,3.9827652462121215,5.020446428571429,5.076548949579832,92.75,,4.291450662890792,4.328450628671984,3.960660762727071,5.037741045228972,5.2083347710803025,91.32004320638964,3.58
RO,2021-03,1693.4737903225807,2242.0,1416.0,10,248,4.49592347575864,4.537472619849286,4.734417967372134,5.758890784650103,5.8162874342194515,100.30690091801203,,4.6877190869518675,4.669514060186385,4.568026111697581,5.536910938641759,5.712585496646497,94.50033443111917,3.83375
RO,2021-04,1691.4208333333333,2197.0,1423.0,10,240,4.4709069078947365,4.517079055183947,4.804182192807193,5.719072679167329,5.786707886904762,102.07436242816092,4.59,4.6696813114047515,4.6558130198640395,4.614922589886149,5.633851312342495,5.7963817138072065,96.05720961086935,3.815
RO,2021-05,1488.4818548387098,2133.0,1125.0,10,248,4.690927511961723,4.736606299691593,4.903550322817252,5.782068854151265,5.80609004010025,105.3184677232091,,4.854627915487781,4.8665214125641105,4.802563915011602,5.645794709298926,5.805126393376977,96.49608289557258,3.724
RO,2021-06,1279.3083333333334,1960.0,763.0,10,240,4.804106828449329,4.8185128008867135,5.176266349206349,5.870655683648075,5.932151533241315,110.86844447219447,,4.878190085067556,4.887618289259449,4.946633553332527,5.708289026224666,5.837269678788515,98.22401051638097,3.79
RO,2021-07,1034.2782258064517,1635.5,482.5,10,248,4.926541920050848,4.945825240861895,5.33075253610216,6.050113996119854,6.138293762118374,114.0693747274551,,4.966497903649048,4.967964334194116,5.133783768565031,5.9253351603672595,6.050995212885785,102.75194478710849,3.7900000000000005
RO,2021-08,827.4314516129032,1293.0,208.5,10,248,4.95261231253975,4.998500320245057,5.428260679073717,6.177644110946654,6.235048415704665,114.8852854131376,,4.988971206026006,5.00485858462129,5.249374754745953,6.0347218698262735,6.170653159358516,104.33250525869244,3.9900000000000007
RO,2021-09,762.7375,1206.0,192.0,10,240,5.08023955026455,5.116411319718929,5.718491682127396,6.294505952380953,6.3974907142857145,117.42971315681446,,5.102039313069069,5.115281527715343,5.381359082094376,6.162294643049819,6.2818001455348975,106.52942486168314,3.99
RO,2021-10,750.4879032258065,1213.0,167.0,10,248,5.3701988011695905,5.4040757958074535,5.77766156462585,6.526655629960318,6.593538087643351,122.67161714901478,,5.375066951587211,5.389165222987979,5.460207879059269,6.369576205834163,6.484618549265359,108.74949778296732,3.99
RO,2021-11,904.6520833333333,1416.0,302.0,10,240,5.667847670736557,5.7060381874093515,6.271376536657787,6.870136833718995,6.9549700857256775,124.13154671480746,,5.717858227441429,5.7343282989836775,5.8476189174652,6.77119217146655,6.8964262736426365,110.73804681301439,4.140000000000001
RO,2021-12,1280.657258064516,1905.5,678.0,10,248,5.700517573696145,5.729823722943723,6.217324712787212,6.856362678062679,6.944837128933445,124.45151499118165,,5.727105326254257,5.744841585707837,5.941784242451399,6.7682862757217634,6.899221541622364,111.35750320670466,4.19
RO,2022-01,1352.2318548387098,1901.5,958.0,10,248,5.86503311587793,5.896604981352904,6.211023634260477,6.91490079602574,6.995417913979996,124.59774534813435,,5.857857796840187,5.86844966425108,5.926692287940488,6.792801191706983,6.93487045292053,112.09407309896679,4.304
RO,2022-02,1504.1450892857142,2012.0,1131.0,10,224,5.943039495105285,5.979365430094597,6.229795426795427,6.926314103569538,7.017469907407407,124.4421840133047,,5.921371656057195,5.950386167834405,5.862254860516538,6.789842563558382,6.927185401363342,112.34528913858205,4.38
RO,2022-03,1624.399193548387,2089.0,1308.0,10,248,6.652243910557644,6.696261119022708,6.2101554487179484,7.403975419372294,7.47950497490663,135.88824481079266,,6.739581876802739,6.777025501981705,5.9096396998621605,7.254108108616769,7.388010932509287,120.65760223507729,4.38
RO,2022-04,1592.3458333333333,2102.0,1180.0,10,240,6.878787657483147,6.923646825396825,6.2959941249226965,7.5089276798770594,7.608349634298164,138.9112852870617,,6.941865813157897,6.9908700494654035,6.044624105395281,7.386622750074068,7.531162789806389,124.04633601017042,4.38
RO,2022-05,1266.586693548387,1850.0,758.0,10,248,7.196362692560405,7.226260982605115,6.369941084556469,7.479379253432796,7.5788516214177974,139.0459256128487,,7.187006336776986,7.239562885824422,6.156721790946449,7.387959018796968,7.542921195868783,123.78013350759117,4.38
RO,2022-06,1101.7083333333333,1572.0,553.5,10,240,7.640383649340743,7.699197832218286,6.409829658977387,7.483128019323671,7.59709013861955,138.34984368926646,,7.577693947055666,7.625346649122147,6.06349719648851,7.404323545544602,7.555374421143998,123.69506918021912,4.38
RO,2022-07,884.7862903225806,1294.0,303.0,10,248,7.805130175571691,7.851768698240165,5.9485580808080805,6.2204800782148615,6.350959707633053,138.83393711419754,,7.817077531763093,7.869336829450452,5.638382827529056,6.326994592112075,6.459933315573355,123.67293520078475,4.1899999999999995
RO,2022-08,843.0262096774194,1284.0,293.0,10,248,7.475471069720642,7.5205561940207835,5.440346971036626,5.687156537207587,5.798835368659371,137.3957540735127,,7.522607439537248,7.5735864379598725,5.099178622456158,5.684597274670895,5.811554853189994,122.57036898368366,3.9900000000000007
RO,2022-09,763.6604166666667,1229.0,139.5,10,240,7.227512159961047,7.276761267717789,5.121469114219114,5.263886365486366,5.3835370503937074,135.71108516483517,,7.106573179843043,7.170837338194363,4.596911148016227,5.224141214715941,5.372933961582764,121.31639598365929,3.99
RO,2022-10,810.7197580645161,1278.0,210.0,10,248,6.987787878787878,6.998368131868131,4.553638888888889,4.964685099185874,5.166240740740741,120.26775895621407,,6.851533146257284,6.894129427936882,4.168690773520167,4.982590670945152,5.22214296143679,116.82996202336672,3.99
RO,2022-11,887.0875,1302.0,290.0,10,240,7.11909188034188,7.167852147852148,4.7680694444444445,5.232464411921068,5.3200668220668215,128.72120774848048,,6.940164722397682,6.982566509586614,4.230976542976962,5.050542970807889,5.203960325405906,118.10311139889839,4.140000000000001
RO,2022-12,1065.5604838709678,1729.0,416.0,10,248,6.972526535193202,7.027435083888515,4.800941176470588,5.228766378959878,5.340552248677249,129.9825396825397,,6.807809248905041,6.852269594629509,4.311574130901751,4.997070283810046,5.1630409546829865,120.42257880067409,4.19
RO,2023-01,1321.7862903225807,1800.0,830.0,10,248,7.0896534920634915,7.137958727938728,4.7763849206349205,5.274862280701755,5.386209365079364,127.91292624206737,,6.740677135903113,6.814928493961704,4.398142755510605,5.153704260991447,5.325261225144142,120.13989981633532,4.19
RO,2023-02,1486.7857142857142,2089.0,924.0,10,224,6.877695827320827,6.909068700396825,4.794335317460318,5.478172320795676,5.58044957010582,129.81920048943738,,6.498822787194913,6.569205849078703,4.393461571873226,5.311496940142796,5.493624336283186,120.8395740568898,4.19
RO,2023-03,1601.0483870967741,2155.0,1305.0,10,248,6.505954861111111,6.56828303960473,4.916418650793651,5.998894581782739,6.1059052579365085,129.18136971675278,,6.372120185074916,6.399591955803237,4.635525093499446,5.851294587837982,6.030203170880501,120.49055745642369,4.353750000000001
RO,2023-04,1691.5895833333334,2194.0,1419.0,10,240,6.330951494107744,6.362472883597884,4.918932539682539,5.990832840466065,6.075472883597883,129.28576124629552,,6.295801767370443,6.348222949420083,4.72075703532126,5.900284915229449,6.08126572154104,120.56134008565719,4.390000000000001
RO,2023-05,1479.578629032258,2075.0,1030.0,10,248,5.904425144300145,5.954522778555867,4.987005555555555,5.875799810764284,5.963716594516595,130.18722877585378,,5.838927478655622,5.878195554434464,4.7690888589338645,5.822915189686482,5.995931741493122,120.29832813702733,4.15
RO,2023-06,1226.0916666666667,1848.0,734.0,10,240,5.492124654280905,5.544420468250432,4.9427225672877855,5.894882005360624,5.971403424122173,126.10527365921116,,5.416394551751003,5.450143994497113,4.65106426987902,5.727668284076236,5.883390447189714,117.13838372490603,3.94
RO,2023-07,993.008064516129,1452.0,427.0,10,248,5.391352223702224,5.4434501411170535,5.094996693121693,6.100607766259082,6.189570214045214,124.76289393939395,,5.370430265865164,5.390926474191413,4.799604529531013,5.98305665927424,6.122751425429042,115.76255174900434,4.49
RO,2023-08,861.1136363636364,1305.0,212.0,10,242,5.933386453823954,6.0021058744836315,5.0858158068783075,6.301904152742968,6.39903373015873,123.2157154882155,,5.944851507879409,6.074199770622374,4.783516682014624,6.1986195973507,6.342633590233398,114.46732260494119,4.49
RO,2023-09,761.7708333333334,1202.0,140.0,10,240,6.510301573426574,6.569890459656084,5.107385416666667,6.4855266979000525,6.565399305555555,124.17574801587301,,6.434168756097023,6.5711895831845055,4.793178839920632,6.336100070194636,6.47814690485837,114.36652596368128,4.49
RO,2023-10,723.5040322580645,1164.0,110.0,10,248,6.561498606757228,6.628105405596582,5.094866071428571,6.421213788258525,6.503812447131413,125.54169413179413,,6.51677480574658,6.621889109426201,4.724265149603461,6.2670663271280205,6.417082808294796,115.762303729906,4.49
RO,2023-11,757.93125,1177.0,116.0,10,240,6.658251061108204,6.72263354037267,5.0731972789115645,6.440632746639326,6.520004389129389,125.7168555345118,,6.5632869605791555,6.621307060679303,4.632630806693727,6.218089401385495,6.363367583711688,117.20903185315386,4.49
RO,2023-12,1049.0262096774193,1580.0,443.0,10,248,6.525691137566138,6.626730965555414,5.023796066252587,6.417797410192147,6.505818495514148,125.1142098063973,,6.444244768709533,6.4728441629777755,4.537545725108226,6.123453384066638,6.278462235564097,116.59191985898954,4.49
RO,2024-01,1113.6612903225807,1826.0,738.5,4,124,6.484614320545355,6.570273358232182,4.976234920634921,6.37802261208577,6.463033068783068,124.9819635040885,,6.412370078425477,6.378402530939859,4.391963323132425,5.998390169260451,6.14151443466985,116.14958459623126,4.590000000000001
RO,2024-02,1342.3189655172414,2074.0,890.0,4,116,6.541016522829023,6.609747719226579,4.928916666666667,6.402822176970203,6.499695767195767,126.17503072390572,,6.412249590259324,6.37557601964898,4.365987821529246,6.119273918290201,6.2757659136558885,116.68388972000005,4.1775
RO,2024-03,1585.141129032258,2130.0,1258.0,4,124,6.474914592352093,6.541345072751323,4.867496527777778,6.37655799220273,6.473100995069745,126.09387415824915,,6.39654371293118,6.34915404620825,4.370262152443382,6.137267690204961,6.305956898638614,116.69104791108647,3.99
RO,2024-04,1432.5458333333333,2019.0,1022.0,4,120,6.408253980278981,6.457732703081232,4.825886904761905,6.397115323029797,6.500385726310727,125.77284393667861,,6.363968666494209,6.323741006297792,4.43806753443751,6.19236794078012,6.350332350344203,116.77536132347363,4.59
RO,2024-05,1222.5120967741937,1838.0,829.0,4,124,6.385405377030377,6.4527118055555555,4.836315972222223,6.405595455653021,6.517955827737079,125.38366898148149,,6.3299859486015615,6.321740716897096,4.488248099740668,6.2208028389147065,6.37040451234087,116.89991292190084,4.59
RO,2024-06,965.0041666666667,1674.0,417.5,4,120,6.400331327763146,6.430673621721416,4.858248376623377,6.417324371534898,6.538953299226026,125.39703282828282,,6.313981780944571,6.3120841716656075,4.488431768944704,6.244768353834772,6.377012595018437,117.47333878656505,4.59
RO,2024-07,708.0604838709677,1194.0,238.0,4,124,6.447906698564593,6.471673362327387,4.9617962962962965,6.614836083430266,6.728045948203843,113.63333333333335,,6.441519542884144,6.430511258683957,4.652694326733373,6.471229878107438,6.636318403145843,120.00772364529598,4.75
RO,2024-08,580.7439024390244,1006.5,129.5,4,123,6.487678330441488,6.551791906236178,5.070765894236482,6.781452754693753,6.891754028379029,116.2037037037037,,6.489240558634817,6.466875287026475,4.79332772849577,6.579623653198653,6.782766920218776,120.31472409777254,4.99
RO,2024-09,462.2375,903.5,34.0,4,120,6.565044672718585,6.642192027505447,5.04061908559277,6.782045748050682,6.9003538647343,116.62592592592594,,6.457515265677611,6.4227171057248,4.768408351715705,6.541472028990843,6.754571975710908,120.9630432999123,4.99
RO,2024-10,458.89516129032256,898.0,27.0,4,124,6.737610477485478,6.805256944444444,5.166379629629629,6.943292652928617,7.051127545294212,118.3425925925926,,6.57493536637177,6.516772645736071,4.826704759198365,6.618372766502525,6.832296546654242,122.28040957654608,4.99
RO,2024-11,671.9583333333334,1342.0,89.0,4,120,6.716584071792405,6.781260471781305,5.219576719576719,7.0484734380638665,7.14784285313452,118.86111111111111,,6.549918533660599,6.538593525118612,4.86035097064394,6.672649176545632,6.8636691558763765,123.49145342827349,4.99
RO,2024-12,1096.5604838709678,1778.0,559.5,4,124,6.776665192295627,6.832446966467747,5.167888471177945,7.019417574733937,7.1342284020327495,118.79245014245014,,6.672388799304218,6.606575806661903,4.919080161635807,6.723644914365953,6.916988660534296,123.69528431957274,4.99
RO,2025-01,1388.100806451613,2035.0,842.0,4,124,6.7243747835497825,6.78748630952381,5.146892230576441,6.976943091630592,7.0890470779220776,118.91666666666667,,6.650590133071402,6.601370632621297,4.924964161667292,6.697007502374886,6.883382754134766,119.90913470940586,4.99
RO,2025-02,1572.763392857143,2159.0,1275.0,4,112,6.931511953022823,6.993376258474404,5.266520382395383,7.119951319339192,7.219344625071898,124.94244047619048,,6.8830070210587735,6.833018051231025,5.090391115235887,6.857362855295131,7.034985897761595,119.87711506885239,5.24
RO,2025-03,1779.625,2325.0,1448.5,4,124,6.892079552631277,6.9456161740558295,5.2389051724137925,7.048148446481931,7.17334517206931,128.663792024056,,6.860038903615811,6.821643998013788,5.126541640580496,6.8289349786184586,7.0115959233513365,121.53577911342374,5.49
RO,2025-04,1840.0583333333334,2343.0,1538.0,4,120,6.729652752009894,6.774083761282291,5.205237339380197,7.019523325358852,7.106608877233878,127.42997113997113,,6.733979132023859,6.725599904023376,5.102830206742699,6.767935189859801,6.945026719416607,121.64522211324731,5.49
RO,2025-05,1587.8306451612902,2253.0,1151.5,4,124,6.5732381801205335,6.617264005602241,5.167416666666667,6.926161727849034,7.012770087755381,126.75668205622169,,6.643573668802928,6.608264904672824,5.07738056255382,6.722771095014045,6.900962333961987,122.57950346319167,5.49
RO,2025-06,1376.4375,2029.5,1032.0,4,120,6.426318241758241,6.4745574696545285,5.193148148148148,6.872239431913116,6.967315271395271,126.02149864628126,,6.56088799557306,6.521483303805039,5.078330797831329,6.7096139321574215,6.87755384077029,121.30458815773027,5.49
RO,2025-07,960.25,1933.5,609.0,4,86,6.357974725274725,6.410523757002801,5.1905711038961035,6.843566363826232,6.939252651515152,118.64346590909092,,6.553028559589331,6.514206061250524,5.070618805758678,6.695439880205311,6.891463578939997,123.64868300464288,5.49
RO,2025-08,682.7971698113207,1165.0,302.5,4,106,6.374806714119214,6.431600892857143,5.169301515151515,6.797537646198831,6.8932845695970695,118.70833333333334,,6.530328443466202,6.468857183099171,5.039055307422705,6.636570685133185,6.849917610236576,123.18805028415673,4.890000000000001
RO,2025-09,640.2416666666667,1082.0,230.0,4,120,6.369838095238095,6.407324124649859,5.375360678210678,6.870305921052632,6.953894551282052,121.83675170068027,,6.5028689771592285,6.4683528041683,5.091534731623417,6.672492451181762,6.8679418000002155,121.36520578742375,4.59
RO,2025-10,677.1854838709677,1193.0,213.0,4,124,6.39491774891775,6.432322497420021,5.436533416875522,6.869793013234842,6.945028287630841,123.16399567099566,,6.487165985951416,6.444526444242442,5.102605038370465,6.65542863297635,6.840468528583651,122.54010206329836,3.99
RO,2025-11,945.5041666666667,1640.0,459.0,4,120,6.419412978225478,6.457583547307812,5.4092609126984135,6.833569705513785,6.930192197712419,122.5908888457557,,6.5018023233328925,6.444222928182043,5.123789698364009,6.632575180645982,6.81570663470924,122.07278779495454,3.99
