produto,classificao_produto,id_produto,uf,regiao,ano,mes,dsc_nivel_comercializacao,valor_produto_kg
OVOS DE GALINHA,GRANDE BRANCO,11167,AM,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,0.52
OVOS DE GALINHA,GRANDE BRANCO,11167,AP,NORTE,2025,10,ATACADO,0.73
OVOS DE GALINHA,GRANDE BRANCO,11167,PA,NORTE,2025,10,ATACADO,0.66
OVOS DE GALINHA,GRANDE BRANCO,11167,PA,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,0.45
OVOS DE GALINHA,GRANDE BRANCO,11167,RO,NORTE,2025,10,ATACADO,0.81
OVOS DE GALINHA,GRANDE BRANCO,11167,RO,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,0.6
OVOS DE GALINHA,GRANDE BRANCO,11167,TO,NORTE,2025,10,ATACADO,0.43
OVOS DE GALINHA,GRANDE BRANCO,11167,AC,NORTE,2025,11,ATACADO,0.72
OVOS DE GALINHA,GRANDE BRANCO,11167,AM,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,0.55
OVOS DE GALINHA,TIPO A BRANCO,11245,AM,NORTE,2025,11,ATACADO,0.58
OVOS DE GALINHA,GRANDE BRANCO,11167,AP,NORTE,2025,11,ATACADO,0.64
OVOS DE GALINHA,GRANDE BRANCO,11167,PA,NORTE,2025,11,ATACADO,0.67
OVOS DE GALINHA,GRANDE BRANCO,11167,PA,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,0.46
OVOS DE GALINHA,GRANDE BRANCO,11167,RO,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,0.6
OVOS DE GALINHA,GRANDE BRANCO,11167,RO,NORTE,2025,11,ATACADO,0.9
OVOS DE GALINHA,GRANDE BRANCO,11167,TO,NORTE,2025,11,ATACADO,0.47
OVOS DE GALINHA,GRANDE BRANCO,11167,AC,NORTE,2025,12,ATACADO,0.83
OVOS DE GALINHA,TIPO A BRANCO,11245,AM,NORTE,2025,12,ATACADO,0.63
OVOS DE GALINHA,GRANDE BRANCO,11167,AM,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,0.57
OVOS DE GALINHA,GRANDE BRANCO,11167,AP,NORTE,2025,12,ATACADO,0.59
OVOS DE GALINHA,GRANDE BRANCO,11167,PA,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,0.44
OVOS DE GALINHA,GRANDE BRANCO,11167,PA,NORTE,2025,12,ATACADO,0.62
OVOS DE GALINHA,GRANDE BRANCO,11167,RO,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,0.57
OVOS DE GALINHA,GRANDE BRANCO,11167,RO,NORTE,2025,12,ATACADO,0.75
OVOS DE GALINHA,GRANDE BRANCO,11167,TO,NORTE,2025,12,ATACADO,0.5
OVOS DE GALINHA,GRANDE BRANCO,11167,AM,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,0.58
OVOS DE GALINHA,GRANDE BRANCO,11167,PA,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,0.37
OVOS DE GALINHA,GRANDE BRANCO,11167,RO,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,0.48
OVOS DE GALINHA,GRANDE BRANCO,11167,AM,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,0.73
OVOS DE GALINHA,GRANDE BRANCO,11167,PA,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,0.46
OVOS DE GALINHA,GRANDE BRANCO,11167,RO,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,0.53
OVOS DE GALINHA,GRANDE BRANCO,11167,AM,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,0.76
OVOS DE GALINHA,GRANDE BRANCO,11167,PA,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,0.52
OVOS DE GALINHA,GRANDE BRANCO,11167,RO,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,0.6
OVOS DE GALINHA,GRANDE BRANCO,11167,AM,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,0.69
OVOS DE GALINHA,GRANDE BRANCO,11167,PA,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,0.57
OVOS DE GALINHA,GRANDE BRANCO,11167,RO,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,0.63
OVOS DE GALINHA,GRANDE BRANCO,11167,AC,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,0.55
OVOS DE GALINHA,GRANDE BRANCO,11167,AM,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,0.64
OVOS DE GALINHA,GRANDE BRANCO,11167,PA,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,0.52
OVOS DE GALINHA,GRANDE BRANCO,11167,RO,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,0.62
OVOS DE GALINHA,GRANDE BRANCO,11167,AC,NORTE,2026,6,PREÇO RECEBIDO P/ PRODUTOR,0.53
OVOS DE GALINHA,GRANDE BRANCO,11167,AM,NORTE,2026,6,PREÇO RECEBIDO P/ PRODUTOR,0.61
OVOS DE GALINHA,GRANDE BRANCO,11167,PA,NORTE,2026,6,PREÇO RECEBIDO P/ PRODUTOR,0.51
OVOS DE GALINHA,GRANDE BRANCO,11167,RO,NORTE,2026,6,PREÇO RECEBIDO P/ PRODUTOR,0.63
OVOS DE GALINHA,GRANDE BRANCO,11167,AC,NORTE,2026,7,PREÇO RECEBIDO P/ PRODUTOR,0.52
OVOS DE GALINHA,GRANDE BRANCO,11167,AM,NORTE,2026,7,PREÇO RECEBIDO P/ PRODUTOR,0.61
OVOS DE GALINHA,GRANDE BRANCO,11167,PA,NORTE,2026,7,PREÇO RECEBIDO P/ PRODUTOR,0.47
OVOS DE GALINHA,GRANDE BRANCO,11167,RO,NORTE,2026,7,PREÇO RECEBIDO P/ PRODUTOR,0.61
OVOS DE GALINHA,GRANDE BRANCO,11167,AC,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,0.49
OVOS DE GALINHA,GRANDE BRANCO,11167,AM,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,0.66
OVOS DE GALINHA,GRANDE BRANCO,11167,PA,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,0.45
OVOS DE GALINHA,GRANDE BRANCO,11167,RO,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,0.56
PAIOL,5 M,13910,AM,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,
PAIOL,NÃO INFORMADO,9630,AC,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
PALHETAS,NÃO INFORMADO,15386,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,31.0
PANEIRO,DE MATERIAL RECICLAD,15319,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,150.0
PANEIRO,DE MATERIAL RECICLAD,15320,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,200.0
PANEIRO DE FIBRA,NÃO INFORMADO,12284,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,80.0
PANEIRO DE FIBRA,CIPÓ DA MATA,14961,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,85.0
PANEIRO DE FIBRA,14 KG,14085,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,75.0
PANERO,100 KG FIBRA,14910,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,190.0
PANO/COLHEITA,NÃO INFORMADO,10071,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,260.0
PANO/COLHEITA,"3,15 M X 10 M",15440,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,209.67
PANO/COLHEITA,"3,15 M X 10 M",15440,RO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,209.67
PANO/COLHEITA,NÃO INFORMADO,10071,RO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,260.0
PAO,FRANCÊS,11161,AC,NORTE,2025,9,VAREJO,14.38
PAO,FRANCÊS,11161,AM,NORTE,2025,9,VAREJO,13.63
PAO,FRANCÊS,11161,AP,NORTE,2025,9,VAREJO,14.97
PAO,FRANCÊS,11161,PA,NORTE,2025,9,VAREJO,16.61
PAO,FRANCÊS,11161,RO,NORTE,2025,9,VAREJO,15.21
PAO,FRANCÊS,11161,RR,NORTE,2025,9,VAREJO,10.97
PAO,FRANCÊS,11161,TO,NORTE,2025,9,VAREJO,18.18
PAO,FRANCÊS,11161,AC,NORTE,2025,10,VAREJO,14.3
PAO,FRANCÊS,11161,AM,NORTE,2025,10,VAREJO,13.58
PAO,FRANCÊS,11161,AP,NORTE,2025,10,VAREJO,14.94
PAO,FRANCÊS,11161,PA,NORTE,2025,10,VAREJO,16.72
PAO,FRANCÊS,11161,RO,NORTE,2025,10,VAREJO,15.12
PAO,FRANCÊS,11161,RR,NORTE,2025,10,VAREJO,10.95
PAO,FRANCÊS,11161,TO,NORTE,2025,10,VAREJO,18.18
PAO,FRANCÊS,11161,AC,NORTE,2025,11,VAREJO,14.33
PAO,FRANCÊS,11161,AM,NORTE,2025,11,VAREJO,13.51
PAO,FRANCÊS,11161,AP,NORTE,2025,11,VAREJO,15.64
PAO,FRANCÊS,11161,PA,NORTE,2025,11,VAREJO,16.67
PAO,FRANCÊS,11161,RO,NORTE,2025,11,VAREJO,15.26
PAO,FRANCÊS,11161,RR,NORTE,2025,11,VAREJO,10.92
PAO,FRANCÊS,11161,TO,NORTE,2025,11,VAREJO,18.04
PAO,FRANCÊS,11161,AC,NORTE,2025,12,VAREJO,14.17
PAO,FRANCÊS,11161,AM,NORTE,2025,12,VAREJO,13.41
PAO,FRANCÊS,11161,AP,NORTE,2025,12,VAREJO,15.87
PAO,FRANCÊS,11161,PA,NORTE,2025,12,VAREJO,16.7
PAO,FRANCÊS,11161,RO,NORTE,2025,12,VAREJO,15.19
PAO,FRANCÊS,11161,RR,NORTE,2025,12,VAREJO,10.96
PAO,FRANCÊS,11161,TO,NORTE,2025,12,VAREJO,17.99
PAO,FRANCÊS,11161,AC,NORTE,2026,1,VAREJO,14.27
PAO,FRANCÊS,11161,AM,NORTE,2026,1,VAREJO,13.82
PAO,FRANCÊS,11161,AP,NORTE,2026,1,VAREJO,16.31
PAO,FRANCÊS,11161,PA,NORTE,2026,1,VAREJO,16.86
PAO,FRANCÊS,11161,RO,NORTE,2026,1,VAREJO,15.38
PAO,FRANCÊS,11161,RR,NORTE,2026,1,VAREJO,10.94
PAO,FRANCÊS,11161,TO,NORTE,2026,1,VAREJO,17.99
PAO,FRANCÊS,11161,AC,NORTE,2026,2,VAREJO,14.19
PAO,FRANCÊS,11161,AM,NORTE,2026,2,VAREJO,13.93
PAO,FRANCÊS,11161,AP,NORTE,2026,2,VAREJO,16.23
PAO,FRANCÊS,11161,PA,NORTE,2026,2,VAREJO,16.76
PAO,FRANCÊS,11161,RO,NORTE,2026,2,VAREJO,15.28
PAO,FRANCÊS,11161,RR,NORTE,2026,2,VAREJO,11.0
PAO,FRANCÊS,11161,TO,NORTE,2026,2,VAREJO,17.97
PAO,FRANCÊS,11161,AC,NORTE,2026,3,VAREJO,14.07
PAO,FRANCÊS,11161,AM,NORTE,2026,3,VAREJO,13.85
PAO,FRANCÊS,11161,AP,NORTE,2026,3,VAREJO,16.23
PAO,FRANCÊS,11161,PA,NORTE,2026,3,VAREJO,16.82
PAO,FRANCÊS,11161,RO,NORTE,2026,3,VAREJO,15.28
PAO,FRANCÊS,11161,RR,NORTE,2026,3,VAREJO,11.02
PAO,FRANCÊS,11161,TO,NORTE,2026,3,VAREJO,18.0
PAO,FRANCÊS,11161,AC,NORTE,2026,4,VAREJO,14.15
PAO,FRANCÊS,11161,AM,NORTE,2026,4,VAREJO,13.86
PAO,FRANCÊS,11161,AP,NORTE,2026,4,VAREJO,16.2
PAO,FRANCÊS,11161,PA,NORTE,2026,4,VAREJO,16.98
PAO,FRANCÊS,11161,RO,NORTE,2026,4,VAREJO,15.34
PAO,FRANCÊS,11161,RR,NORTE,2026,4,VAREJO,11.07
PAO,FRANCÊS,11161,TO,NORTE,2026,4,VAREJO,18.72
PAO,FRANCÊS,11161,AC,NORTE,2026,5,VAREJO,14.32
PAO,FRANCÊS,11161,AM,NORTE,2026,5,VAREJO,14.54
PAO,FRANCÊS,11161,AP,NORTE,2026,5,VAREJO,16.49
PAO,FRANCÊS,11161,PA,NORTE,2026,5,VAREJO,16.92
PAO,FRANCÊS,11161,RO,NORTE,2026,5,VAREJO,15.74
PAO,FRANCÊS,11161,RR,NORTE,2026,5,VAREJO,11.02
PAO,FRANCÊS,11161,TO,NORTE,2026,5,VAREJO,18.86
PASSAGEM DE ONIBUS PARA,NÃO INFORMADO,13894,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,10.0
PECONHEIRO,50 G/KG,12273,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,60.0
PENTE,DE FERRO,15376,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,230.0
PERNEIRA,SEM VELCRO,13891,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
PIACAVA,BENEFICIADA,11474,AM,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,4.95
PIACAVA,NÃO BENEFICIADA,11475,AM,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,4.77
PIACAVA,NÃO BENEFICIADA,11475,AM,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,4.73
PIACAVA,BENEFICIADA,11474,AM,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,4.96
PIACAVA,BENEFICIADA,11474,AM,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,5.1
PIACAVA,NÃO BENEFICIADA,11475,AM,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,4.55
PIACAVA,BENEFICIADA,11474,AM,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,5.4
PIACAVA,NÃO BENEFICIADA,11475,AM,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,4.35
PIACAVA,NÃO BENEFICIADA,11475,AM,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,4.0
PIACAVA,BENEFICIADA,11474,AM,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,6.0
PIACAVA,NÃO BENEFICIADA,11475,AM,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,4.0
PIACAVA,BENEFICIADA,11474,AM,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,6.0
PIACAVA,NÃO BENEFICIADA,11475,AM,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,3.87
PIACAVA,BENEFICIADA,11474,AM,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,5.5
PIACAVA,NÃO BENEFICIADA,11475,AM,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,3.82
PIACAVA,BENEFICIADA,11474,AM,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,5.98
PIACAVA,BENEFICIADA,11474,AM,NORTE,2026,6,PREÇO RECEBIDO P/ PRODUTOR,6.0
PIACAVA,NÃO BENEFICIADA,11475,AM,NORTE,2026,6,PREÇO RECEBIDO P/ PRODUTOR,3.7
PIACAVA,NÃO BENEFICIADA,11475,AM,NORTE,2026,7,PREÇO RECEBIDO P/ PRODUTOR,3.89
PIACAVA,BENEFICIADA,11474,AM,NORTE,2026,7,PREÇO RECEBIDO P/ PRODUTOR,5.93
PIACAVA,NÃO BENEFICIADA,11475,AM,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,4.0
PIACAVA,BENEFICIADA,11474,AM,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,5.85
PILHAS,AA,14941,AC,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,6.63
PIMENTA DO REINO,NÃO INFORMADO,5501,PA,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,28.65
PIMENTA DO REINO,NÃO INFORMADO,5501,PA,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,28.17
PIMENTA DO REINO,NÃO INFORMADO,5501,PA,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,26.87
PIMENTA DO REINO,NÃO INFORMADO,5501,PA,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,27.07
PIMENTA DO REINO,NÃO INFORMADO,5501,PA,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,27.03
PIMENTA DO REINO,NÃO INFORMADO,5501,PA,NORTE,2026,2,PREÇO RECEBIDO P/ PRODUTOR,27.31
PIMENTA DO REINO,NÃO INFORMADO,5501,PA,NORTE,2026,3,PREÇO RECEBIDO P/ PRODUTOR,27.8
PIMENTA DO REINO,NÃO INFORMADO,5501,PA,NORTE,2026,4,PREÇO RECEBIDO P/ PRODUTOR,27.61
PIMENTA DO REINO,NÃO INFORMADO,5501,PA,NORTE,2026,5,PREÇO RECEBIDO P/ PRODUTOR,26.3
PIMENTA DO REINO,NÃO INFORMADO,5501,PA,NORTE,2026,6,PREÇO RECEBIDO P/ PRODUTOR,25.96
PIMENTA DO REINO,NÃO INFORMADO,5501,PA,NORTE,2026,7,PREÇO RECEBIDO P/ PRODUTOR,26.02
PIMENTA DO REINO,NÃO INFORMADO,5501,PA,NORTE,2026,8,PREÇO RECEBIDO P/ PRODUTOR,27.19
PIRARUCU,NÃO INFORMADO,6076,AM,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,7.17
PIRARUCU,NÃO INFORMADO,6076,AM,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,6.75
PIRARUCU,NÃO INFORMADO,6076,AM,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,7.0
PIRARUCU,NÃO INFORMADO,6076,AM,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,7.08
PLAINA AGRICOLA DIANTEIRA,1000 KG,8064,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,28200.0
PLAINA AGRICOLA DIANTEIRA,1000 KG,8064,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,24500.0
PLAINA NIVELADORA MULTILA,NÃO INFORMADO,10517,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,62000.0
PLAINA NIVELADORA MULTILA,NÃO INFORMADO,10517,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,62000.0
PLAINA NIVELADORA MULTILA,NÃO INFORMADO,10517,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,62000.0
PLANTADEIRA,10 LINHAS - PLANTIO,10591,PA,NORTE,2025,9,PREÇO PAGO PELO PRODUTOR,245000.0
PLANTADEIRA,13 LINHAS,13932,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,462000.0
PLANTADEIRA,27 LINHAS TATU MARCH,13989,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,1110000.0
PLANTADEIRA,27 LINHAS TATU MARCH,13989,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,1110000.0
PLANTADEIRA,27 LINHAS TATU MARCH,13989,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,1110000.0
PLANTADEIRA,13 LINHAS,13932,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,420000.0
PLANTIO DE MUDAS,NÃO INFORMADO,10703,PA,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,
PODAO,NÃO INFORMADO,12303,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,37.0
POLVILHO,DOCE,6163,RR,NORTE,2025,9,ATACADO,6.0
POLVILHO,DOCE,6163,RR,NORTE,2025,10,ATACADO,5.8
POLVILHO,DOCE,6163,RR,NORTE,2025,11,ATACADO,5.6
POLVILHO,DOCE,6163,RR,NORTE,2025,12,ATACADO,5.6
PREMIO,NÃO INFORMADO,10128,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,760.4
PREMIO,NÃO INFORMADO,10128,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,760.4
PREMIO,NÃO INFORMADO,10128,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,760.4
PRIORI,NÃO INFORMADO,7248,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,179.1
PULVERIZADOR,600 LITROS BARRA JAC,7038,PA,NORTE,2025,9,PREÇO PAGO PELO PRODUTOR,31000.0
PULVERIZADOR AUTOMOTRIZ,175 NEW HOLLAND,13970,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,1350000.0
PULVERIZADOR AUTOMOTRIZ,2000 L 126 JACTO UNI,14014,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,899000.0
PULVERIZADOR AUTOMOTRIZ,165 4X4 JOHN DEERE 4,10188,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,1300000.0
PULVERIZADOR AUTOMOTRIZ,2000 L 126 JACTO UNI,14014,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,860000.0
PULVERIZADOR AUTOMOTRIZ,165 4X4 JOHN DEERE 4,10188,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,1300000.0
RAIZ DE MANDIOCA,DE MESA,11489,AC,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,1.2
RAIZ DE MANDIOCA,PARA FARINHA,11240,AC,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,0.62
RAIZ DE MANDIOCA,DE MESA,11489,AM,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,3.99
RAIZ DE MANDIOCA,PARA FARINHA,11240,AP,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,0.6
RAIZ DE MANDIOCA,PARA FARINHA,11240,PA,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,0.85
RAIZ DE MANDIOCA,PARA FARINHA,11240,RO,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,0.49
RAIZ DE MANDIOCA,DE MESA,11489,RR,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,3.38
RAIZ DE MANDIOCA,PARA FARINHA,11240,AC,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,0.62
RAIZ DE MANDIOCA,DE MESA,11489,AC,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,1.2
RAIZ DE MANDIOCA,DE MESA,11489,AM,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,3.98
RAIZ DE MANDIOCA,PARA FARINHA,11240,AP,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,0.6
RAIZ DE MANDIOCA,PARA FARINHA,11240,PA,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,0.92
RAIZ DE MANDIOCA,PARA FARINHA,11240,RO,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,0.61
RAIZ DE MANDIOCA,DE MESA,11489,RR,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,3.18
RAIZ DE MANDIOCA,PARA FARINHA,11240,AC,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,0.62
RAIZ DE MANDIOCA,DE MESA,11489,AC,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,1.2
RAIZ DE MANDIOCA,DE MESA,11489,AM,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,3.96
RAIZ DE MANDIOCA,PARA FARINHA,11240,AP,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,0.6
RAIZ DE MANDIOCA,PARA FARINHA,11240,PA,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,0.93
RAIZ DE MANDIOCA,PARA FARINHA,11240,RO,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,0.52
RAIZ DE MANDIOCA,DE MESA,11489,RR,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,3.5
RAIZ DE MANDIOCA,DE MESA,11489,AC,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,1.2
RAIZ DE MANDIOCA,PARA FARINHA,11240,AC,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,0.62
RAIZ DE MANDIOCA,DE MESA,11489,AM,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,4.25
RAIZ DE MANDIOCA,PARA FARINHA,11240,AP,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,0.6
RAIZ DE MANDIOCA,PARA FARINHA,11240,PA,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,0.94
RAIZ DE MANDIOCA,PARA FARINHA,11240,RO,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,0.53
RAIZ DE MANDIOCA,DE MESA,11489,RR,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,3.11
RAIZ DE MANDIOCA,PARA FARINHA,11240,AC,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,0.62
RAIZ DE MANDIOCA,DE MESA,11489,AC,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,1.2
RAIZ DE MANDIOCA,DE MESA,11489,AM,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,6.8
RAIZ DE MANDIOCA,PARA FARINHA,11240,AP,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,0.69
RAIZ DE MANDIOCA,PARA FARINHA,11240,PA,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,0.86
RAIZ DE MANDIOCA,PARA FARINHA,11240,RO,NORTE,2026,1,PREÇO RECEBIDO P/ PRODUTOR,0.48
