SEMANA,PRODUTO,preco_medio,preco_min,preco_max,n_postos,n_municipios
2025-08-18,GASOLINA,6.664305555555555,5.59,8.39,288,24
2025-08-25,GASOLINA,6.627,5.59,8.29,270,23
2025-09-01,GASOLINA,6.641575091575092,5.55,8.29,273,23
2025-09-08,GASOLINA,6.686496598639455,5.55,8.29,294,27
2025-09-15,GASOLINA,6.698172757475083,5.55,8.29,301,26
2025-09-22,GASOLINA,6.656917808219178,5.55,8.29,292,25
2025-09-29,GASOLINA,6.6793,5.55,8.29,300,27
2025-10-06,GASOLINA,6.666158730158731,5.55,8.29,315,27
2025-10-13,GASOLINA,6.608609271523179,5.55,7.54,302,27
2025-10-20,GASOLINA,6.677986798679868,5.48,8.29,303,29
2025-10-27,GASOLINA,6.668959731543624,5.45,8.97,298,28
2025-11-03,GASOLINA,6.663774193548387,5.45,8.29,310,29
2025-11-10,GASOLINA,6.616048109965636,5.45,7.99,291,28
2025-11-17,GASOLINA,6.654206642066421,5.45,7.99,271,25
2025-11-24,GASOLINA,6.596271777003484,5.45,7.97,287,27
2025-12-01,GASOLINA,6.6391447368421055,5.45,8.29,304,28
2025-12-08,GASOLINA,6.662181208053691,5.45,8.29,298,28
2025-12-15,GASOLINA,6.644095940959409,5.45,8.29,271,26
2025-12-22,GASOLINA,6.676751054852321,5.45,8.29,237,22
2025-12-29,GASOLINA,6.743720930232558,5.45,8.29,215,20
2026-01-05,GASOLINA,6.7230152671755725,5.45,8.29,262,24
2026-01-12,GASOLINA,6.730262172284644,5.54,8.29,267,25
2026-01-19,GASOLINA,6.764980842911878,5.59,8.29,261,24
2026-01-26,GASOLINA,6.753496240601504,5.59,8.29,266,25
2026-02-02,GASOLINA,6.719446494464945,5.33,8.29,271,26
2026-02-09,GASOLINA,6.718858267716535,5.6,8.29,254,23
2026-02-16,GASOLINA,6.74734126984127,5.33,8.29,252,26
2026-02-23,GASOLINA,6.677509727626458,5.33,8.29,257,24
2026-03-02,GASOLINA,6.7303125,5.52,8.29,256,24
2026-03-09,GASOLINA,7.027558139534883,5.94,8.79,258,26
2026-03-16,GASOLINA,7.157734375,6.08,8.99,256,27
2026-03-23,GASOLINA,7.3038181818181815,6.38,9.29,275,28
2026-03-30,GASOLINA,7.319725490196078,6.19,9.29,255,26
2026-04-06,GASOLINA,7.33310861423221,6.39,9.29,267,26
2026-04-13,GASOLINA,7.2940613026819925,6.39,9.29,261,28
2026-04-20,GASOLINA,7.203265306122449,6.29,9.29,245,26
2026-04-27,GASOLINA,7.152403100775193,6.18,9.29,258,27
2026-05-04,GASOLINA,7.1940485829959515,5.98,9.29,247,25
2026-05-11,GASOLINA,7.115678571428572,6.06,9.29,280,26
2026-05-18,GASOLINA,7.105460750853243,6.02,9.29,293,28
2026-05-25,GASOLINA,7.055544217687075,6.02,8.99,294,28
2026-06-01,GASOLINA,7.07969387755102,6.31,8.99,294,27
2026-06-08,GASOLINA,7.052131147540984,6.12,8.99,305,29
2026-06-15,GASOLINA,7.1033221476510064,6.15,8.99,298,27
2026-06-22,GASOLINA,7.067727272727273,5.99,8.99,286,28
2026-06-29,GASOLINA,7.06867816091954,5.99,7.7,174,16
2026-08-10,GASOLINA,7.109933333333333,6.09,8.99,300,29
2026-08-17,GASOLINA,7.101433447098976,6.08,8.99,293,29
2026-08-24,GASOLINA,7.1584765625,6.15,8.99,256,26
2026-08-31,GASOLINA,7.065844594594595,6.09,8.99,296,28
2020-10-19,GASOLINA ADITIVADA,4.593715517241379,3.99,5.229,116,7
2020-10-26,GASOLINA ADITIVADA,4.559459677419356,3.89,5.299,124,7
2020-11-02,GASOLINA ADITIVADA,4.458675925925926,3.69,5.299,108,6
2020-11-09,GASOLINA ADITIVADA,4.46770796460177,3.69,5.229,113,7
2020-11-16,GASOLINA ADITIVADA,4.488108333333333,3.69,5.229,120,8
2020-11-23,GASOLINA ADITIVADA,4.669083333333333,4.18,5.299,120,8
2020-11-30,GASOLINA ADITIVADA,4.656311111111111,4.23,5.31,135,8
2020-12-07,GASOLINA ADITIVADA,4.592260606060606,4.23,5.299,165,8
2020-12-14,GASOLINA ADITIVADA,4.64485,4.229,5.249,120,7
2020-12-21,GASOLINA ADITIVADA,4.702426086956522,4.0,5.299,115,8
2020-12-28,GASOLINA ADITIVADA,4.7586216216216215,3.95,5.319,111,7
2021-01-04,GASOLINA ADITIVADA,4.753833333333333,4.05,5.25,126,8
2021-01-11,GASOLINA ADITIVADA,4.713454545454545,4.05,5.319,121,8
2021-01-18,GASOLINA ADITIVADA,4.85416,4.05,5.95,125,8
2021-01-25,GASOLINA ADITIVADA,4.914413793103448,4.15,5.46,116,9
2021-02-01,GASOLINA ADITIVADA,5.02186231884058,4.15,5.649,138,10
2021-02-08,GASOLINA ADITIVADA,5.144744186046512,4.2,5.879,129,11
2021-02-15,GASOLINA ADITIVADA,5.217546012269939,4.4,6.06,163,13
2021-02-22,GASOLINA ADITIVADA,5.44918656716418,4.75,6.35,134,12
2021-03-01,GASOLINA ADITIVADA,5.595917431192661,4.8,6.24,109,12
2021-03-08,GASOLINA ADITIVADA,5.69703007518797,4.85,6.7,133,14
2021-03-15,GASOLINA ADITIVADA,5.758328125,5.15,6.7,128,13
2021-03-22,GASOLINA ADITIVADA,5.797037037037037,5.09,6.7,135,13
2021-03-29,GASOLINA ADITIVADA,5.714614814814815,4.99,6.6,135,13
2021-04-05,GASOLINA ADITIVADA,5.728007194244604,4.899,6.58,139,14
2021-04-12,GASOLINA ADITIVADA,5.804657894736842,5.0,6.6,152,14
2021-04-19,GASOLINA ADITIVADA,5.8052013888888885,5.189,6.6,144,13
2021-04-26,GASOLINA ADITIVADA,5.8476603773584905,5.0,6.89,159,14
2021-05-03,GASOLINA ADITIVADA,5.724156716417911,5.0,6.89,134,13
2021-05-10,GASOLINA ADITIVADA,5.759827814569537,4.99,6.89,151,14
2021-05-17,GASOLINA ADITIVADA,5.905401515151516,4.85,6.9,132,14
2021-05-24,GASOLINA ADITIVADA,5.830797202797203,4.89,6.89,143,14
2021-05-31,GASOLINA ADITIVADA,5.8054487179487175,4.89,6.89,156,16
2021-06-07,GASOLINA ADITIVADA,5.807569767441861,4.89,6.89,172,17
2021-06-14,GASOLINA ADITIVADA,5.871798913043478,5.08,6.89,184,17
2021-06-21,GASOLINA ADITIVADA,5.810676136363636,5.25,6.88,176,17
2021-06-28,GASOLINA ADITIVADA,5.859033898305085,5.29,6.88,177,15
2021-07-05,GASOLINA ADITIVADA,5.966502590673575,5.39,6.88,193,20
2021-07-12,GASOLINA ADITIVADA,6.092119565217391,5.34,6.98,184,21
2021-07-19,GASOLINA ADITIVADA,6.052,4.95,6.98,231,25
2021-07-26,GASOLINA ADITIVADA,6.093358695652174,4.69,6.98,184,20
2021-08-02,GASOLINA ADITIVADA,6.111636363636364,4.95,6.98,209,24
2021-08-09,GASOLINA ADITIVADA,6.058005347593583,4.95,6.98,187,24
2021-08-16,GASOLINA ADITIVADA,6.211608938547486,5.59,7.13,179,23
2021-08-23,GASOLINA ADITIVADA,6.212081081081081,5.29,7.13,185,22
2021-08-30,GASOLINA ADITIVADA,6.259934065934066,5.29,7.13,182,21
2021-09-06,GASOLINA ADITIVADA,6.287272058823529,5.27,7.13,136,19
2021-09-13,GASOLINA ADITIVADA,6.279685,5.49,7.13,200,24
2021-09-20,GASOLINA ADITIVADA,6.270119170984456,5.37,7.13,193,22
2021-09-27,GASOLINA ADITIVADA,6.290124352331606,5.45,7.13,193,23
2021-10-04,GASOLINA ADITIVADA,6.279989304812834,5.52,7.13,187,21
2021-10-11,GASOLINA ADITIVADA,6.494980099502487,5.68,7.35,201,22
2021-10-18,GASOLINA ADITIVADA,6.519279792746114,5.68,7.35,193,23
2021-10-25,GASOLINA ADITIVADA,6.6442250000000005,5.68,7.479,200,23
2021-11-01,GASOLINA ADITIVADA,6.849434554973822,6.32,7.59,191,22
2021-11-08,GASOLINA ADITIVADA,6.904577540106952,6.43,7.59,187,21
2021-11-15,GASOLINA ADITIVADA,6.911331428571429,6.19,7.86,175,22
2021-11-22,GASOLINA ADITIVADA,6.9128905472636815,6.12,7.59,201,23
2021-11-29,GASOLINA ADITIVADA,6.903897297297298,6.12,7.699,185,21
2021-12-06,GASOLINA ADITIVADA,6.905145833333333,6.12,7.59,192,23
2021-12-13,GASOLINA ADITIVADA,6.925592592592592,6.34,7.59,189,24
2021-12-20,GASOLINA ADITIVADA,6.8727888888888895,6.12,7.59,180,22
2021-12-27,GASOLINA ADITIVADA,6.893358851674641,6.12,7.59,209,25
2022-01-03,GASOLINA ADITIVADA,6.878917525773196,6.25,7.59,194,22
2022-01-10,GASOLINA ADITIVADA,6.870950000000001,6.09,7.67,200,25
2022-01-17,GASOLINA ADITIVADA,6.987678571428572,6.29,7.77,224,29
2022-01-24,GASOLINA ADITIVADA,6.971806167400881,6.09,7.63,227,29
2022-01-31,GASOLINA ADITIVADA,6.965,6.09,7.67,218,30
2022-02-07,GASOLINA ADITIVADA,6.940678733031675,6.09,7.59,221,30
2022-02-14,GASOLINA ADITIVADA,6.9372,6.09,7.59,225,30
2022-02-21,GASOLINA ADITIVADA,6.914453781512606,6.09,7.55,238,31
2022-02-28,GASOLINA ADITIVADA,6.916409090909091,6.09,7.55,220,30
2022-03-07,GASOLINA ADITIVADA,6.935807860262009,6.19,7.65,229,30
2022-03-14,GASOLINA ADITIVADA,7.548109452736319,6.65,8.1,201,29
2022-03-21,GASOLINA ADITIVADA,7.541365853658537,6.57,8.25,205,30
2022-03-28,GASOLINA ADITIVADA,7.526760563380282,6.57,8.02,213,29
2022-04-04,GASOLINA ADITIVADA,7.527752293577981,6.59,8.26,218,32
2022-04-11,GASOLINA ADITIVADA,7.524745762711864,6.59,8.07,236,33
2022-04-18,GASOLINA ADITIVADA,7.541196581196582,6.59,8.35,234,31
2022-04-25,GASOLINA ADITIVADA,7.530956521739131,6.68,8.27,230,31
2022-05-02,GASOLINA ADITIVADA,7.544458333333334,6.56,8.26,240,35
2022-05-09,GASOLINA ADITIVADA,7.532869198312236,6.56,8.25,237,34
2022-05-16,GASOLINA ADITIVADA,7.551589147286822,6.56,8.36,258,34
2022-05-23,GASOLINA ADITIVADA,7.5441666666666665,6.69,8.36,240,34
2022-05-30,GASOLINA ADITIVADA,7.541522633744855,6.56,8.36,243,35
2022-06-06,GASOLINA ADITIVADA,7.479757085020243,6.56,8.11,247,35
2022-06-13,GASOLINA ADITIVADA,7.5008536585365855,6.56,8.25,246,33
2022-06-20,GASOLINA ADITIVADA,7.676792452830188,6.69,8.57,265,36
2022-06-27,GASOLINA ADITIVADA,7.564094488188976,6.3,8.57,254,35
2022-07-04,GASOLINA ADITIVADA,7.033189723320158,5.91,8.2,253,34
2022-07-11,GASOLINA ADITIVADA,6.4739516129032255,5.49,7.99,248,34
2022-07-18,GASOLINA ADITIVADA,6.251125,5.45,7.99,256,36
2022-07-25,GASOLINA ADITIVADA,6.081466926070038,5.29,7.05,257,36
2022-08-01,GASOLINA ADITIVADA,5.9836136363636365,5.28,7.05,264,36
2022-08-08,GASOLINA ADITIVADA,5.915322957198444,5.25,6.99,257,35
2022-08-15,GASOLINA ADITIVADA,5.795152892561983,5.09,6.99,242,34
2022-08-22,GASOLINA ADITIVADA,5.713043650793652,4.99,6.9,252,34
2022-08-29,GASOLINA ADITIVADA,5.650641129032258,4.97,6.79,248,36
2022-09-05,GASOLINA ADITIVADA,5.49581007751938,4.79,6.9,258,35
2022-09-12,GASOLINA ADITIVADA,5.41504,4.49,6.69,225,31
2022-09-26,GASOLINA ADITIVADA,5.207951807228915,4.69,5.79,83,7
2022-10-03,GASOLINA ADITIVADA,5.179122807017544,4.59,5.99,114,7
2022-10-10,GASOLINA ADITIVADA,5.172857142857143,4.57,8.15,98,8
2022-10-17,GASOLINA ADITIVADA,5.214455445544554,4.67,5.99,101,9
2022-10-24,GASOLINA ADITIVADA,5.253529411764706,4.59,6.09,136,14
2022-10-31,GASOLINA ADITIVADA,5.29075,4.59,6.19,120,12
2022-11-07,GASOLINA ADITIVADA,5.206541353383459,4.75,5.98,133,14
2022-11-14,GASOLINA ADITIVADA,5.237101449275363,4.69,5.82,138,13
2022-11-21,GASOLINA ADITIVADA,5.227291666666667,4.56,5.99,144,16
2022-11-28,GASOLINA ADITIVADA,5.144906832298137,4.59,6.19,161,19
2022-12-05,GASOLINA ADITIVADA,5.272787878787879,4.59,5.99,165,18
2022-12-12,GASOLINA ADITIVADA,5.158373493975904,4.59,6.0,166,21
2022-12-19,GASOLINA ADITIVADA,5.134662576687117,4.47,6.09,163,18
2022-12-26,GASOLINA ADITIVADA,5.086339869281046,4.45,7.89,153,18
2023-01-02,GASOLINA ADITIVADA,5.296947368421052,4.63,6.39,190,22
2023-01-09,GASOLINA ADITIVADA,5.3057058823529415,4.79,6.24,170,21
2023-01-16,GASOLINA ADITIVADA,5.2682010582010586,4.64,6.0,189,22
2023-01-23,GASOLINA ADITIVADA,5.305118483412323,4.54,6.37,211,24
2023-01-30,GASOLINA ADITIVADA,5.450333333333333,4.83,6.07,210,27
2023-02-06,GASOLINA ADITIVADA,5.474088888888889,4.56,6.56,225,29
2023-02-13,GASOLINA ADITIVADA,5.464469026548673,4.74,6.43,226,30
2023-02-20,GASOLINA ADITIVADA,5.462311111111111,4.69,6.43,225,30
2023-02-27,GASOLINA ADITIVADA,5.573628318584071,4.85,6.67,226,31
2023-03-06,GASOLINA ADITIVADA,6.0652654867256635,5.19,7.09,226,31
2023-03-13,GASOLINA ADITIVADA,6.063125,5.19,8.97,224,30
2023-03-20,GASOLINA ADITIVADA,6.013552631578947,5.19,6.79,228,28
2023-03-27,GASOLINA ADITIVADA,5.9788695652173915,5.29,6.97,230,31
2023-04-03,GASOLINA ADITIVADA,6.047937219730942,5.29,6.99,223,32
2023-04-10,GASOLINA ADITIVADA,6.096536585365853,5.23,6.99,205,29
2023-04-17,GASOLINA ADITIVADA,6.098598130841121,5.29,7.29,214,31
2023-04-24,GASOLINA ADITIVADA,6.081990950226245,5.27,7.33,221,30
2023-05-01,GASOLINA ADITIVADA,6.096550218340611,5.25,7.33,229,35
2023-05-08,GASOLINA ADITIVADA,6.093108108108108,5.2,6.99,222,32
2023-05-15,GASOLINA ADITIVADA,6.091826086956521,5.25,7.02,230,34
2023-05-22,GASOLINA ADITIVADA,5.885769230769231,4.99,6.99,234,35
2023-05-29,GASOLINA ADITIVADA,5.8124050632911395,4.89,6.99,237,34
2023-06-05,GASOLINA ADITIVADA,5.898232323232323,5.13,6.99,198,36
2023-06-12,GASOLINA ADITIVADA,5.872913043478261,4.99,6.99,230,36
2023-06-19,GASOLINA ADITIVADA,5.886160714285714,5.09,6.99,224,36
2023-06-26,GASOLINA ADITIVADA,5.8762557077625575,4.99,6.99,219,36
2023-07-03,GASOLINA ADITIVADA,6.132,4.99,7.29,235,36
2023-07-10,GASOLINA ADITIVADA,6.1474090909090915,5.37,7.29,220,37
2023-07-17,GASOLINA ADITIVADA,6.125474137931034,5.39,7.29,232,33
2023-07-24,GASOLINA ADITIVADA,6.092033898305085,5.34,7.29,236,34
2023-07-31,GASOLINA ADITIVADA,6.11684,5.34,7.29,250,36
2023-08-07,GASOLINA ADITIVADA,6.154830508474576,5.39,7.29,236,36
2023-08-14,GASOLINA ADITIVADA,6.26096,4.79,7.59,250,36
2023-08-21,GASOLINA ADITIVADA,6.456875,5.69,7.59,240,35
2023-08-28,GASOLINA ADITIVADA,6.497868852459017,5.69,7.59,244,35
2023-09-04,GASOLINA ADITIVADA,6.460131578947369,5.39,7.57,228,34
2023-09-11,GASOLINA ADITIVADA,6.4895041322314055,5.67,7.57,242,35
2023-09-18,GASOLINA ADITIVADA,6.489311740890688,5.68,7.57,247,36
2023-09-25,GASOLINA ADITIVADA,6.4736401673640165,5.62,7.57,239,35
2023-10-02,GASOLINA ADITIVADA,6.4578354978354975,5.59,7.57,231,36
2023-10-09,GASOLINA ADITIVADA,6.449914893617021,5.59,7.57,235,34
2023-10-16,GASOLINA ADITIVADA,6.372448132780083,5.59,7.57,241,34
2023-10-23,GASOLINA ADITIVADA,6.398103448275862,5.53,7.57,232,34
2023-10-30,GASOLINA ADITIVADA,6.407112068965517,5.53,7.48,232,34
2023-11-06,GASOLINA ADITIVADA,6.403059360730594,5.49,7.57,219,34
2023-11-13,GASOLINA ADITIVADA,6.374366812227074,5.49,7.57,229,32
2023-11-20,GASOLINA ADITIVADA,6.349461883408072,5.49,7.57,223,35
2023-11-27,GASOLINA ADITIVADA,6.326582278481013,5.39,7.57,237,33
2023-12-04,GASOLINA ADITIVADA,6.321166666666667,5.49,7.57,240,34
2023-12-11,GASOLINA ADITIVADA,6.317670682730923,5.39,7.57,249,33
2023-12-18,GASOLINA ADITIVADA,6.302368421052631,5.39,9.69,228,32
2023-12-25,GASOLINA ADITIVADA,6.172643171806167,5.29,7.57,227,33
2024-01-01,GASOLINA ADITIVADA,6.1692,5.29,7.57,250,36
2024-01-08,GASOLINA ADITIVADA,6.22915611814346,5.29,7.57,237,36
2024-01-15,GASOLINA ADITIVADA,6.12008064516129,4.85,7.69,248,36
2024-01-22,GASOLINA ADITIVADA,6.105289256198347,4.79,7.69,242,36
2024-01-29,GASOLINA ADITIVADA,6.083846153846154,4.79,7.69,247,35
2024-02-05,GASOLINA ADITIVADA,6.313670886075949,5.16,7.69,237,35
2024-02-12,GASOLINA ADITIVADA,6.253333333333333,5.39,7.72,243,36
2024-02-19,GASOLINA ADITIVADA,6.253279352226721,5.39,7.72,247,36
2024-02-26,GASOLINA ADITIVADA,6.282780082987553,5.17,7.72,241,35
2024-03-04,GASOLINA ADITIVADA,6.26698275862069,5.39,7.72,232,34
2024-03-11,GASOLINA ADITIVADA,6.317299578059072,5.39,7.69,237,36
2024-03-18,GASOLINA ADITIVADA,6.343657407407408,5.39,7.79,216,35
2024-03-25,GASOLINA ADITIVADA,6.295887850467289,5.39,7.69,214,35
2024-04-01,GASOLINA ADITIVADA,6.307713004484304,5.49,7.69,223,35
2024-04-08,GASOLINA ADITIVADA,6.34915057915058,5.49,7.69,259,36
2024-04-15,GASOLINA ADITIVADA,6.362081632653061,5.49,7.49,245,35
2024-04-22,GASOLINA ADITIVADA,6.383070866141732,5.49,7.49,254,35
2024-04-29,GASOLINA ADITIVADA,6.349645669291339,5.59,7.49,254,36
2024-05-06,GASOLINA ADITIVADA,6.375625,5.59,7.49,256,36
2024-05-13,GASOLINA ADITIVADA,6.3738306451612905,5.59,7.49,248,35
2024-05-20,GASOLINA ADITIVADA,6.3609387755102045,5.56,7.39,245,33
2024-05-27,GASOLINA ADITIVADA,6.371223628691983,5.56,7.5,237,34
2024-06-03,GASOLINA ADITIVADA,6.3701171875,5.52,7.5,256,32
2024-06-10,GASOLINA ADITIVADA,6.362231075697212,5.52,7.39,251,34
2024-06-17,GASOLINA ADITIVADA,6.371321585903083,5.75,7.39,227,30
2024-06-24,GASOLINA ADITIVADA,6.404380530973452,5.75,7.5,226,29
2024-07-01,GASOLINA ADITIVADA,6.417263157894737,5.56,7.39,190,21
2024-07-08,GASOLINA ADITIVADA,6.514747474747475,5.75,7.49,198,22
2024-07-15,GASOLINA ADITIVADA,6.727087912087912,5.99,7.78,182,21
2024-07-22,GASOLINA ADITIVADA,6.736594594594594,5.84,7.78,185,22
2024-07-29,GASOLINA ADITIVADA,6.785898876404495,5.89,7.78,178,20
2024-08-05,GASOLINA ADITIVADA,6.75578431372549,5.99,7.78,204,22
2024-08-12,GASOLINA ADITIVADA,6.7829850746268665,5.73,7.78,201,23
2024-08-19,GASOLINA ADITIVADA,6.79406862745098,5.99,7.78,204,24
2024-08-26,GASOLINA ADITIVADA,6.79822966507177,5.99,7.78,209,24
2024-09-02,GASOLINA ADITIVADA,6.790343137254902,5.78,7.78,204,24
2024-09-09,GASOLINA ADITIVADA,6.776512820512821,5.78,7.78,195,24
2024-09-16,GASOLINA ADITIVADA,6.749375000000001,5.78,7.78,192,23
2024-09-23,GASOLINA ADITIVADA,6.720315789473684,5.78,7.78,190,23
2024-09-30,GASOLINA ADITIVADA,6.736313131313131,5.78,7.78,198,24
2024-10-07,GASOLINA ADITIVADA,6.753529411764706,5.78,7.78,204,23
2024-10-14,GASOLINA ADITIVADA,6.841917098445596,5.78,8.09,193,24
2024-10-21,GASOLINA ADITIVADA,6.835544554455446,5.78,8.09,202,23
2024-10-28,GASOLINA ADITIVADA,6.89819512195122,5.78,8.09,205,25
2024-11-04,GASOLINA ADITIVADA,6.856102564102565,5.78,8.09,195,23
2024-11-11,GASOLINA ADITIVADA,6.855242718446602,5.78,8.09,206,24
2024-11-18,GASOLINA ADITIVADA,6.866648648648648,5.89,8.09,185,22
2024-11-25,GASOLINA ADITIVADA,6.876682692307692,5.78,8.09,208,24
2024-12-02,GASOLINA ADITIVADA,6.900193236714975,5.89,8.09,207,24
2024-12-09,GASOLINA ADITIVADA,6.902512315270936,5.89,8.09,203,24
2024-12-16,GASOLINA ADITIVADA,6.911481481481482,5.89,8.09,189,24
2024-12-23,GASOLINA ADITIVADA,6.973976608187134,5.98,8.09,171,19
2024-12-30,GASOLINA ADITIVADA,6.896779661016949,5.89,8.04,177,21
2025-01-06,GASOLINA ADITIVADA,6.873560209424083,5.89,8.04,191,22
2025-01-13,GASOLINA ADITIVADA,6.899005235602094,5.89,8.09,191,24
2025-01-20,GASOLINA ADITIVADA,6.852956521739131,5.89,8.09,230,29
2025-01-27,GASOLINA ADITIVADA,6.908009049773756,5.89,8.09,221,28
2025-02-03,GASOLINA ADITIVADA,7.011288888888889,5.99,8.09,225,28
2025-02-10,GASOLINA ADITIVADA,7.060177777777778,5.99,8.49,225,27
2025-02-17,GASOLINA ADITIVADA,7.039211618257261,5.99,8.39,241,30
2025-02-24,GASOLINA ADITIVADA,7.02926530612245,5.99,8.49,245,31
2025-03-03,GASOLINA ADITIVADA,7.0582666666666665,5.99,8.49,225,27
2025-03-10,GASOLINA ADITIVADA,7.035646551724138,5.99,8.39,232,29
2025-03-17,GASOLINA ADITIVADA,7.0154901960784315,5.94,8.49,255,31
2025-03-24,GASOLINA ADITIVADA,6.970974576271187,5.89,8.49,236,30
2025-03-31,GASOLINA ADITIVADA,6.97760162601626,5.79,8.72,246,31
2025-04-07,GASOLINA ADITIVADA,6.975121951219513,5.79,8.49,246,31
2025-04-14,GASOLINA ADITIVADA,6.966625514403293,5.89,8.49,243,30
2025-04-21,GASOLINA ADITIVADA,6.919324324324324,5.79,8.72,222,27
2025-04-28,GASOLINA ADITIVADA,6.919035087719298,5.79,8.49,228,28
2025-05-05,GASOLINA ADITIVADA,6.905350877192983,5.89,8.49,228,28
2025-05-12,GASOLINA ADITIVADA,6.870651162790698,5.79,8.49,215,27
2025-05-19,GASOLINA ADITIVADA,6.9206521739130435,5.79,8.49,230,28
2025-05-26,GASOLINA ADITIVADA,6.9071951219512195,5.79,8.39,246,29
2025-06-02,GASOLINA ADITIVADA,6.877236842105263,5.79,8.49,228,29
2025-06-09,GASOLINA ADITIVADA,6.888977777777778,5.73,8.49,225,28
2025-06-16,GASOLINA ADITIVADA,6.866404958677686,5.88,8.49,242,28
2025-06-23,GASOLINA ADITIVADA,6.871829787234042,5.87,8.49,235,29
2025-06-30,GASOLINA ADITIVADA,6.88331983805668,5.87,8.49,247,28
2025-07-07,GASOLINA ADITIVADA,6.8694893617021275,5.79,8.49,235,27
2025-07-14,GASOLINA ADITIVADA,6.943556701030928,5.83,8.49,194,23
2025-07-21,GASOLINA ADITIVADA,6.882018779342722,5.79,8.39,213,24
2025-07-28,GASOLINA ADITIVADA,6.87078947368421,5.79,8.49,190,21
2025-08-04,GASOLINA ADITIVADA,6.840691244239632,5.79,8.49,217,24
2025-08-11,GASOLINA ADITIVADA,6.829020618556701,5.79,8.29,194,21
2025-08-18,GASOLINA ADITIVADA,6.88841628959276,5.79,8.49,221,24
2025-08-25,GASOLINA ADITIVADA,6.841542288557214,5.69,8.39,201,22
2025-09-01,GASOLINA ADITIVADA,6.852748815165877,5.79,8.39,211,23
2025-09-08,GASOLINA ADITIVADA,6.884189189189189,5.69,8.39,222,27
2025-09-15,GASOLINA ADITIVADA,6.889825327510917,5.65,8.39,229,26
2025-09-22,GASOLINA ADITIVADA,6.849333333333333,5.79,8.39,225,25
2025-09-29,GASOLINA ADITIVADA,6.863612334801762,5.69,8.39,227,27
2025-10-06,GASOLINA ADITIVADA,6.860864197530865,5.79,8.39,243,27
2025-10-13,GASOLINA ADITIVADA,6.794444444444445,5.59,8.94,234,27
2025-10-20,GASOLINA ADITIVADA,6.860548523206751,5.65,8.39,237,29
2025-10-27,GASOLINA ADITIVADA,6.846016949152543,5.69,8.39,236,28
2025-11-03,GASOLINA ADITIVADA,6.847479338842975,5.65,8.39,242,29
2025-11-10,GASOLINA ADITIVADA,6.798963963963963,5.65,8.17,222,28
2025-11-17,GASOLINA ADITIVADA,6.827155963302752,5.65,8.17,218,25
2025-11-24,GASOLINA ADITIVADA,6.789227272727273,5.65,8.11,220,27
2025-12-01,GASOLINA ADITIVADA,6.827715517241379,5.65,8.39,232,28
2025-12-08,GASOLINA ADITIVADA,6.861555555555555,5.69,8.39,225,28
2025-12-15,GASOLINA ADITIVADA,6.824048780487805,5.59,8.39,205,26
2025-12-22,GASOLINA ADITIVADA,6.8541884816753935,5.65,8.39,191,22
2025-12-29,GASOLINA ADITIVADA,6.883370786516854,5.65,8.39,178,20
2026-01-05,GASOLINA ADITIVADA,6.906057692307693,5.69,8.89,208,24
2026-01-12,GASOLINA ADITIVADA,6.91514423076923,5.79,8.39,208,25
2026-01-19,GASOLINA ADITIVADA,6.942311320754717,5.79,8.39,212,24
2026-01-26,GASOLINA ADITIVADA,6.921809523809523,5.89,8.59,210,25
2026-02-02,GASOLINA ADITIVADA,6.921279620853081,5.89,8.39,211,26
2026-02-09,GASOLINA ADITIVADA,6.912783505154639,5.78,8.39,194,22
2026-02-16,GASOLINA ADITIVADA,6.940298507462686,5.78,8.39,201,26
2026-02-23,GASOLINA ADITIVADA,6.89734693877551,5.69,8.39,196,24
2026-03-02,GASOLINA ADITIVADA,6.92265625,5.69,8.29,192,24
2026-03-09,GASOLINA ADITIVADA,7.18975,5.99,8.89,200,25
2026-03-16,GASOLINA ADITIVADA,7.31678756476684,6.29,8.99,193,26
2026-03-23,GASOLINA ADITIVADA,7.447616822429906,6.29,9.29,214,27
2026-03-30,GASOLINA ADITIVADA,7.48615,6.49,9.29,200,26
2026-04-06,GASOLINA ADITIVADA,7.498613861386139,6.49,9.29,202,26
2026-04-13,GASOLINA ADITIVADA,7.436926829268292,6.29,9.29,205,27
2026-04-20,GASOLINA ADITIVADA,7.386467391304348,6.24,9.29,184,25
2026-04-27,GASOLINA ADITIVADA,7.346548223350254,6.24,9.29,197,26
2026-05-04,GASOLINA ADITIVADA,7.395235602094241,6.29,9.29,191,24
2026-05-11,GASOLINA ADITIVADA,7.3187192118226605,6.29,9.29,203,26
2026-05-18,GASOLINA ADITIVADA,7.309483568075118,6.19,9.29,213,28
2026-05-25,GASOLINA ADITIVADA,7.263935185185185,6.29,8.99,216,27
2026-06-01,GASOLINA ADITIVADA,7.269023255813953,6.55,8.99,215,26
2026-06-08,GASOLINA ADITIVADA,7.248558558558559,6.17,8.99,222,29
2026-06-15,GASOLINA ADITIVADA,7.28743119266055,6.17,8.99,218,27
2026-06-22,GASOLINA ADITIVADA,7.25347619047619,6.17,8.99,210,27
2026-06-29,GASOLINA ADITIVADA,7.227089552238806,6.17,7.99,134,16
2026-08-10,GASOLINA ADITIVADA,7.315255813953488,6.14,8.99,215,29
2026-08-17,GASOLINA ADITIVADA,7.304854368932038,6.49,8.99,206,29
