id_ano_comercializacao,id_mes_comercializacao,municipio_origem_produto,cod_ibge_municipio_origem_produto,uf_origem_produto,dsc_ceasa,uf_ceasa,municipio_ceasa,cod_ibge_municipio_ceasa,dsc_produto,qtd_comercializada_kg,valor_comercializado,pais_origem
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,ABACAXI RIO BRANCO,300,1401.0,Brasil
2023,10,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,ABACAXI RIO BRANCO,515,2488.53,Brasil
2023,10,SÃO PAULO-SP,3550308,SP,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,ACELGA,200,1234.0,Brasil
2023,10,BUJARI-AC,1200138,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,ALFACE LISA,160,1824.42,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,ALFACE LISA,751,8563.35,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,ALFACE LISA,221,2429.98,Brasil
2023,10,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,ALFACE LISA,3,34.21,Brasil
2023,10,CRUZEIRO DO SUL-AC,1200203,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA COMPRIDA,3500,6207.25,Brasil
2023,10,MANOEL URBANO-AC,1200344,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA COMPRIDA,3000,5320.5,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA COMPRIDA,20100,35647.35,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA COMPRIDA,800,1336.0,Brasil
2023,10,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA COMPRIDA,100,177.35,Brasil
2023,10,SENA MADUREIRA-AC,1200500,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA COMPRIDA,6900,11523.0,Brasil
2023,10,BUJARI-AC,1200138,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA PRATA,1225,3102.56,Brasil
2023,10,CAPIXABA-AC,1200179,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA PRATA,7350,18555.08,Brasil
2023,10,MANOEL URBANO-AC,1200344,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA PRATA,24500,61850.25,Brasil
2023,10,PORTO ACRE-AC,1200807,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA PRATA,22610,57078.95,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA PRATA,4030,10206.78,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA PRATA,47740,120519.63,Brasil
2023,10,SENA MADUREIRA-AC,1200500,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA PRATA,2310,5831.6,Brasil
2023,10,XAPURI-AC,1200708,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BANANA PRATA,17500,44178.75,Brasil
2023,10,CASA BRANCA-SP,3510807,SP,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BATATA COMUM,24500,109760.0,Brasil
2023,10,SÃO PAULO-SP,3550308,SP,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BATATA COMUM,3016,13511.68,Brasil
2023,10,SÃO PAULO-SP,3550308,SP,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BERINJELA,30,116.7,Brasil
2023,10,ITOBI-SP,3523800,SP,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BETERRABA SEM FOLHAS,8000,26160.0,Brasil
2023,10,SÃO PAULO-SP,3550308,SP,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BETERRABA SEM FOLHAS,260,850.2,Brasil
2023,10,SANTO ANTÔNIO DE POSSE-SP,3548005,SP,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BETERRABA SEM FOLHAS,20,65.4,Brasil
2023,10,SÃO PAULO-SP,3550308,SP,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BROCOLO NINJA,720,8640.0,Brasil
2023,10,CACOAL-RO,1100049,RO,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BATATA DOCE,3000,14970.0,Brasil
2023,10,CRUZMALTINA-PR,4106852,PR,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BATATA DOCE,2000,9980.0,Brasil
2023,10,SÃO PAULO-SP,3550308,SP,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,BATATA DOCE,270,1347.3,Brasil
2023,10,BUJARI-AC,1200138,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CEBOLINHA,140,2571.7,Brasil
2023,10,CAPIXABA-AC,1200179,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CEBOLINHA,27,495.97,Brasil
2023,10,PLÁCIDO DE CASTRO-AC,1200385,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CEBOLINHA,230,4224.94,Brasil
2023,10,PORTO ACRE-AC,1200807,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CEBOLINHA,136,2498.22,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CEBOLINHA,4767,87566.45,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CEBOLINHA,50,1000.0,Brasil
2023,10,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CEBOLINHA,543,9974.53,Brasil
2023,10,DIVINOLÂNDIA-SP,3513900,SP,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CEBOLA AMARELA,2000,11000.0,Brasil
2023,10,PEDRINÓPOLIS-MG,3149200,MG,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CEBOLA AMARELA,71000,390500.0,Brasil
2023,10,SÃO PAULO-SP,3550308,SP,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CEBOLA ROXA,2100,24423.0,Brasil
2023,10,MARILÂNDIA DO SUL-PR,4114906,PR,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CENOURA,2000,9980.0,Brasil
2023,10,RIO PARANAÍBA-MG,3155504,MG,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CENOURA,8000,39920.0,Brasil
2023,10,SÃO PAULO-SP,3550308,SP,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CENOURA,600,2994.0,Brasil
2023,10,CAPIXABA-AC,1200179,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CHICORIA,787,2314.41,Brasil
2023,10,PLÁCIDO DE CASTRO-AC,1200385,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CHICORIA,9,26.47,Brasil
2023,10,PORTO ACRE-AC,1200807,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CHICORIA,947,2784.94,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CHICORIA,13672,40206.62,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CHICORIA,203,560.28,Brasil
2023,10,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CHICORIA,105,308.78,Brasil
2023,10,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,CHICORIA,90,248.4,Brasil
2023,10,BUJARI-AC,1200138,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COENTRO,6,294.22,Brasil
2023,10,CAPIXABA-AC,1200179,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COENTRO,11,539.41,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COENTRO,110,5394.07,Brasil
2023,10,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COENTRO,8,392.3,Brasil
2023,10,BUJARI-AC,1200138,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COUVE,210,1145.28,Brasil
2023,10,CAPIXABA-AC,1200179,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COUVE,132,719.89,Brasil
2023,10,PLÁCIDO DE CASTRO-AC,1200385,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COUVE,315,1717.92,Brasil
2023,10,PORTO ACRE-AC,1200807,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COUVE,882,4810.16,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COUVE,8024,43760.49,Brasil
2023,10,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,COUVE,1285,7008.0,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,DOCE DE LEITE,36,900.0,Brasil
2023,10,CRUZEIRO DO SUL-AC,1200203,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,FAR. MANDIOCA BRANCA,3800,23099.82,Brasil
2023,10,SANTO ANTÔNIO DE POSSE-SP,3548005,SP,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,FLOR,914,9140.0,Brasil
2023,10,PIRES DO RIO-GO,5217401,GO,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,FRANGO GRANJA,9340,93400.0,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,GALINHA CAIPIRA,5,100.0,Brasil
2023,10,SÃO PAULO-SP,3550308,SP,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,GENGIBRE,142,2523.34,Brasil
2023,10,CRUZEIRO DO SUL-AC,1200203,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,GOMA,2000,14000.0,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,GRAVIOLA,17,255.0,Brasil
2023,10,CAPIXABA-AC,1200179,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,HORTELA,8,98.33,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,HORTELA,183,2249.25,Brasil
2023,10,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,HORTELA,6,73.75,Brasil
2023,10,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,HORTELA,3,42.87,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,IOGURTE,33,247.5,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,JACA,423,1692.0,Brasil
2023,10,CAPIXABA-AC,1200179,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,JAMBU,167,516.48,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,JAMBU,3353,10369.82,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,JAMBU,175,470.0,Brasil
2023,10,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,JAMBU,1544,4775.13,Brasil
2023,10,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,JILO REDONDO,35,175.0,Brasil
2023,10,SÃO PAULO-SP,3550308,SP,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LARANJA AQUIRY,1800,4725.0,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LARANJA PERA,2520,7560.0,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LARANJA PERA,6200,18600.0,Brasil
2023,10,SÃO PAULO-SP,3550308,SP,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LARANJA PERA,2160,6480.0,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LEITE,2735,11546.62,Brasil
2023,10,CACOAL-RO,1100049,RO,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LIMAO TAHITI,12900,175440.0,Brasil
2023,10,CAPIXABA-AC,1200179,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LIMAO TAHITI,700,4325.58,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LIMAO TAHITI,1920,11864.45,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LIMAO TAHITI,50,680.0,Brasil
2023,10,SÃO PAULO-SP,3550308,SP,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,LIMAO TAHITI,1380,18768.0,Brasil
2023,10,SÃO PAULO-SP,3550308,SP,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MACA,370,4987.6,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MANGA,39,237.38,Brasil
2023,10,SÃO PAULO-SP,3550308,SP,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MANGA,270,3226.5,Brasil
2023,10,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MANGA,604,3676.37,Brasil
2023,10,CAPIXABA-AC,1200179,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MARACUJA,3800,23402.68,Brasil
2023,10,CAPIXABA-AC,1200179,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MARACUJA,830,10524.4,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MARACUJA,4650,28637.49,Brasil
2023,10,SÃO PAULO-SP,3550308,SP,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MARACUJA,600,7608.0,Brasil
2023,10,BRASILÉIA-AC,1200104,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MAMAO COMUM,130,570.91,Brasil
2023,10,PORTO ACRE-AC,1200807,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MAMAO COMUM,1350,6743.66,Brasil
2023,10,PORTO VELHO-RO,1100205,RO,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MAMAO COMUM,1740,8691.82,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MAMAO COMUM,2910,12779.56,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MAMAO COMUM,985,4920.37,Brasil
2023,10,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MAMAO COMUM,2865,12581.93,Brasil
2023,10,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MAMAO COMUM,450,2247.89,Brasil
2023,10,CACOAL-RO,1100049,RO,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MAMAO FORMOSA,1150,16307.0,Brasil
2023,10,SÃO PAULO-SP,3550308,SP,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MAMAO FORMOSA,270,3828.6,Brasil
2023,10,ASSIS BRASIL-AC,1200054,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MAMAO HAWAY,320,1120.0,Brasil
2023,10,CACOAL-RO,1100049,RO,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MAMAO HAWAY,700,2490.95,Brasil
2023,10,SÃO PAULO-SP,3550308,SP,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MAMAO HAWAY,240,854.04,Brasil
2023,10,ACRELÂNDIA-AC,1200013,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MANDIOCA,2100,4079.46,Brasil
2023,10,BUJARI-AC,1200138,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MANDIOCA,1440,2797.34,Brasil
2023,10,CAPIXABA-AC,1200179,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MANDIOCA,1200,2331.12,Brasil
2023,10,PORTO ACRE-AC,1200807,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MANDIOCA,780,1515.23,Brasil
2023,10,PORTO ACRE-AC,1200807,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MANDIOCA,6720,11447.52,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MANDIOCA,4680,9091.37,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MANDIOCA,8520,14513.82,Brasil
2023,10,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MANDIOCA,960,1864.9,Brasil
2023,10,PLÁCIDO DE CASTRO-AC,1200385,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MASTRUZ,112,1614.12,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MASTRUZ,24,345.88,Brasil
2023,10,CAPIXABA-AC,1200179,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MAXIXE COMUM,30,271.37,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MAXIXE COMUM,1521,13758.21,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MAXIXE COMUM,130,1175.01,Brasil
2023,10,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MAXIXE COMUM,10,90.46,Brasil
2023,10,SÃO PAULO-SP,3550308,SP,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MELAO,2420,18440.4,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MANJERICAO,14,76.0,Brasil
2023,10,BOCA DO ACRE-AM,1300706,AM,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MELANCIA,15000,75000.0,Brasil
2023,10,CAPIXABA-AC,1200179,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MELANCIA,1000,5000.0,Brasil
2023,10,CAPIXABA-AC,1200179,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MELANCIA,10300,51500.0,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MELANCIA,11000,55000.0,Brasil
2023,10,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MELANCIA,400,2000.0,Brasil
2023,10,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MELANCIA,3200,16000.0,Brasil
2023,10,SENA MADUREIRA-AC,1200500,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MELANCIA,8200,41000.0,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,MANTEIGA,493,17821.01,Brasil
2023,10,SÃO PAULO-SP,3550308,SP,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,OVOS CODORNA,21,178.08,Brasil
2023,10,CACOAL-RO,1100049,RO,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,OVOS GRANJA,1700,14331.0,Brasil
2023,10,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,OVOS CAIPIRA,34,612.34,Brasil
2023,10,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,OVOS CAIPIRA,12,216.12,Brasil
2023,10,PORTO VELHO-RO,1100205,RO,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PESCADOS COM ESCAMAS,1400,26979.4,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PESCADOS COM ESCAMAS,700,14000.0,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PESCADOS COM ESCAMAS,652,12564.69,Brasil
2023,10,CAPIXABA-AC,1200179,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PEPINO AODAI,40,164.42,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PEPINO AODAI,2260,9289.5,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PEPINO AODAI,300,1182.0,Brasil
2023,10,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PEPINO AODAI,3440,14139.78,Brasil
2023,10,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PEPINO AODAI,100,394.0,Brasil
2023,10,CACOAL-RO,1100049,RO,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PIMENTAO,880,16156.8,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PIMENTAO,40,734.4,Brasil
2023,10,SÃO PAULO-SP,3550308,SP,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PIMENTAO,1070,19645.2,Brasil
2023,10,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PIMENTAO,119,2184.84,Brasil
2023,10,CAPIXABA-AC,1200179,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PIMENTA DE CHEIRO,850,11662.77,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PIMENTA DE CHEIRO,12270,168355.44,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PIMENTA DE CHEIRO,400,5951.2,Brasil
2023,10,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PIMENTA DE CHEIRO,210,2881.39,Brasil
2023,10,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,PIMENTA DE CHEIRO,10,148.78,Brasil
2023,10,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,POLPA DE FRUTAS,275,4125.0,Brasil
2023,10,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,POLPA DE FRUTAS,110,1650.0,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,QUEIJO,880,23712.04,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,QUIABO,90,376.36,Brasil
2023,10,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,QUIABO,20,83.64,Brasil
2023,10,CAMPO LARGO-PR,4104204,PR,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,REPOLHO HIBRIDO,1750,16327.5,Brasil
2023,10,IBIÚNA-SP,3519709,SP,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,REPOLHO HIBRIDO,12500,116625.0,Brasil
2023,10,ITOBI-SP,3523800,SP,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,REPOLHO HIBRIDO,12600,117558.0,Brasil
2023,10,SÃO PAULO-SP,3550308,SP,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,REPOLHO HIBRIDO,375,3498.75,Brasil
2023,10,PORTO ACRE-AC,1200807,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,RUCULA,75,1112.54,Brasil
2023,10,RIO BRANCO-AC,1200401,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,RUCULA,189,2803.59,Brasil
2023,10,SENADOR GUIOMARD-AC,1200450,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,RUCULA,127,1883.89,Brasil
2023,10,CAPIXABA-AC,1200179,AC,CEASA/AC - RIO BRANCO,AC,RIO BRANCO-AC,1200401,SALSA,12,293.88,Brasil
