municipio_ceasa,cod_ibge_municipio,uf_ceasa,dsc_ceasa,dsc_produto,sig_unidade_medida,data_preco,preco_diario
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2025/03/07 00:00:00.000,7.75
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2025/02/27 00:00:00.000,7.75
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2024/11/14 00:00:00.000,7.33
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2024/10/31 00:00:00.000,7.33
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2024/11/07 00:00:00.000,7.33
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2024/12/20 00:00:00.000,7.67
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2024/12/27 00:00:00.000,7.67
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2025/01/03 00:00:00.000,7.67
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2026/06/12 00:00:00.000,8.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2026/05/22 00:00:00.000,8.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2026/05/15 00:00:00.000,8.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2026/08/28 00:00:00.000,6.25
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2026/07/17 00:00:00.000,8.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2026/08/07 00:00:00.000,8.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2026/08/21 00:00:00.000,8.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2026/05/29 00:00:00.000,8.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2026/05/08 00:00:00.000,8.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2026/04/24 00:00:00.000,8.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2026/04/16 00:00:00.000,8.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2026/07/03 00:00:00.000,8.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2026/07/09 00:00:00.000,8.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2026/07/31 00:00:00.000,8.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2026/06/25 00:00:00.000,8.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2025/12/12 00:00:00.000,5.5
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2025/12/18 00:00:00.000,5.5
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2026/04/30 00:00:00.000,7.75
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2026/03/27 00:00:00.000,8.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2026/04/01 00:00:00.000,8.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2026/03/18 00:00:00.000,8.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2026/03/13 00:00:00.000,6.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2024/08/09 00:00:00.000,5.25
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2024/08/02 00:00:00.000,7.33
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2024/10/25 00:00:00.000,7.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2024/10/18 00:00:00.000,7.33
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2024/10/11 00:00:00.000,7.53
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2024/10/03 00:00:00.000,7.53
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2024/07/12 00:00:00.000,6.11
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2024/07/19 00:00:00.000,5.5
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2024/07/26 00:00:00.000,5.5
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2024/08/30 00:00:00.000,7.33
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2024/08/16 00:00:00.000,5.3
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2024/08/23 00:00:00.000,5.5
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2024/09/13 00:00:00.000,7.33
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2025/07/03 00:00:00.000,6.5
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2025/03/28 00:00:00.000,6.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2025/03/14 00:00:00.000,6.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2025/03/21 00:00:00.000,6.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2025/08/28 00:00:00.000,7.5
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2025/08/14 00:00:00.000,7.5
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2025/09/05 00:00:00.000,7.5
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2025/08/22 00:00:00.000,7.5
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2025/11/14 00:00:00.000,5.5
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2025/11/07 00:00:00.000,5.5
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2025/10/31 00:00:00.000,5.5
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2025/10/24 00:00:00.000,5.5
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2025/10/10 00:00:00.000,5.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2025/07/18 00:00:00.000,6.5
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2025/08/08 00:00:00.000,7.5
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2025/09/18 00:00:00.000,7.5
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2025/10/17 00:00:00.000,5.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CARA,KG,2025/10/03 00:00:00.000,6.5
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2025/10/17 00:00:00.000,2.5
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2025/10/03 00:00:00.000,2.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2025/10/10 00:00:00.000,2.25
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2025/10/31 00:00:00.000,3.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2025/10/24 00:00:00.000,3.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2025/08/28 00:00:00.000,2.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2025/09/05 00:00:00.000,2.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2025/08/22 00:00:00.000,2.25
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2025/08/14 00:00:00.000,2.25
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2025/11/07 00:00:00.000,2.5
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2025/11/14 00:00:00.000,2.5
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2025/09/18 00:00:00.000,2.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2025/08/08 00:00:00.000,2.25
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2025/07/18 00:00:00.000,2.75
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2026/03/13 00:00:00.000,3.25
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2025/12/18 00:00:00.000,3.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2025/12/12 00:00:00.000,3.25
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2026/04/30 00:00:00.000,4.75
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2025/01/03 00:00:00.000,3.4
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2024/11/22 00:00:00.000,3.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2024/11/29 00:00:00.000,3.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2024/12/06 00:00:00.000,2.25
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2024/12/12 00:00:00.000,2.25
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2025/03/07 00:00:00.000,3.75
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2025/02/27 00:00:00.000,3.65
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2025/02/21 00:00:00.000,3.25
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2024/12/20 00:00:00.000,3.4
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2024/12/27 00:00:00.000,3.4
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2024/11/07 00:00:00.000,2.25
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2024/11/14 00:00:00.000,3.25
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2024/10/31 00:00:00.000,3.25
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2026/07/09 00:00:00.000,6.75
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2026/07/31 00:00:00.000,5.25
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2026/06/25 00:00:00.000,5.6
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2026/08/21 00:00:00.000,5.25
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2026/07/17 00:00:00.000,6.75
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2026/08/07 00:00:00.000,5.25
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2026/06/12 00:00:00.000,5.1
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2026/05/22 00:00:00.000,5.1
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2026/05/15 00:00:00.000,5.1
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2026/08/28 00:00:00.000,4.75
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2026/07/03 00:00:00.000,5.75
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2026/04/16 00:00:00.000,3.4
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2026/05/29 00:00:00.000,5.1
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2026/04/24 00:00:00.000,4.75
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2026/05/08 00:00:00.000,4.75
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2025/07/03 00:00:00.000,3.8
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2025/03/21 00:00:00.000,3.5
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2025/03/28 00:00:00.000,3.25
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2025/03/14 00:00:00.000,3.75
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2024/09/13 00:00:00.000,3.5
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2024/10/11 00:00:00.000,2.75
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2024/10/03 00:00:00.000,3.5
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2024/08/09 00:00:00.000,4.95
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2024/08/02 00:00:00.000,4.25
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2024/10/18 00:00:00.000,2.9
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2024/10/25 00:00:00.000,3.25
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2024/08/30 00:00:00.000,4.7
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2024/08/23 00:00:00.000,3.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2024/08/16 00:00:00.000,4.3
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2024/07/19 00:00:00.000,6.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2024/07/26 00:00:00.000,5.6
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2024/07/12 00:00:00.000,6.2
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2023/09/01 00:00:00.000,3.75
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2023/09/15 00:00:00.000,3.3
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2023/09/28 00:00:00.000,3.25
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2023/09/21 00:00:00.000,3.25
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2023/07/28 00:00:00.000,3.9
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2023/07/21 00:00:00.000,3.75
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2023/08/04 00:00:00.000,3.2
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2023/10/11 00:00:00.000,3.5
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2023/10/20 00:00:00.000,5.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2023/08/10 00:00:00.000,2.35
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2023/08/17 00:00:00.000,4.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2023/07/07 00:00:00.000,4.25
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2023/07/14 00:00:00.000,3.75
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2024/01/26 00:00:00.000,4.75
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2024/01/04 00:00:00.000,4.25
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2024/01/19 00:00:00.000,3.7
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2024/02/16 00:00:00.000,4.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2024/02/02 00:00:00.000,5.1
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2024/02/09 00:00:00.000,4.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2023/11/30 00:00:00.000,4.5
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2023/11/23 00:00:00.000,3.5
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2024/03/01 00:00:00.000,6.75
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2024/03/08 00:00:00.000,6.75
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2024/02/23 00:00:00.000,3.25
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2023/12/21 00:00:00.000,4.25
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2023/12/29 00:00:00.000,4.25
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2023/11/10 00:00:00.000,5.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2023/10/27 00:00:00.000,5.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2023/11/17 00:00:00.000,4.25
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2022/12/28 00:00:00.000,5.5
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2023/01/20 00:00:00.000,4.25
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2023/01/05 00:00:00.000,4.9
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2023/01/13 00:00:00.000,5.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2022/11/11 00:00:00.000,8.75
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2022/11/18 00:00:00.000,9.5
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2023/02/24 00:00:00.000,4.5
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2023/02/10 00:00:00.000,4.25
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2023/02/17 00:00:00.000,4.5
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2022/12/15 00:00:00.000,8.25
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2022/12/02 00:00:00.000,7.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2022/12/22 00:00:00.000,8.25
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2022/12/09 00:00:00.000,8.25
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2022/11/03 00:00:00.000,5.9
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2022/10/27 00:00:00.000,5.8
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2024/05/17 00:00:00.000,7.5
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2024/05/23 00:00:00.000,7.75
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2024/06/13 00:00:00.000,6.75
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2024/04/19 00:00:00.000,8.5
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2024/04/05 00:00:00.000,7.25
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2024/06/28 00:00:00.000,4.75
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2024/06/20 00:00:00.000,4.75
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2024/06/27 00:00:00.000,4.75
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2024/07/05 00:00:00.000,6.25
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2024/05/03 00:00:00.000,8.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2024/04/26 00:00:00.000,8.5
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2024/05/10 00:00:00.000,6.75
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2024/03/21 00:00:00.000,5.75
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2023/05/12 00:00:00.000,3.8
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2023/05/05 00:00:00.000,3.75
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2023/05/19 00:00:00.000,3.95
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2023/05/26 00:00:00.000,4.25
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2023/06/02 00:00:00.000,4.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2023/03/31 00:00:00.000,4.35
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2023/06/29 00:00:00.000,4.25
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2023/06/23 00:00:00.000,4.4
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2023/04/28 00:00:00.000,3.1
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2023/04/20 00:00:00.000,3.1
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2023/04/14 00:00:00.000,3.75
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2023/03/10 00:00:00.000,4.4
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2023/03/17 00:00:00.000,4.4
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2023/03/03 00:00:00.000,4.5
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2023/03/23 00:00:00.000,4.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2022/06/23 00:00:00.000,4.5
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2022/07/28 00:00:00.000,4.1
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2022/09/01 00:00:00.000,4.95
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2022/08/19 00:00:00.000,4.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2022/08/11 00:00:00.000,4.15
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2022/09/30 00:00:00.000,3.96
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2022/10/07 00:00:00.000,5.9
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2022/06/02 00:00:00.000,4.95
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2022/09/22 00:00:00.000,3.96
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2022/08/25 00:00:00.000,5.0
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2022/09/16 00:00:00.000,4.9
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2022/07/07 00:00:00.000,3.95
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2022/07/14 00:00:00.000,3.95
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2022/07/22 00:00:00.000,3.95
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CEBOLA,KG,2022/07/21 00:00:00.000,3.95
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CENOURA,KG,2022/07/14 00:00:00.000,3.25
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CENOURA,KG,2022/07/07 00:00:00.000,3.15
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CENOURA,KG,2022/07/21 00:00:00.000,3.25
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CENOURA,KG,2022/07/22 00:00:00.000,3.25
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CENOURA,KG,2022/08/19 00:00:00.000,2.75
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CENOURA,KG,2022/08/11 00:00:00.000,2.75
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CENOURA,KG,2022/06/10 00:00:00.000,3.35
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CENOURA,KG,2022/06/23 00:00:00.000,2.1
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CENOURA,KG,2022/07/28 00:00:00.000,3.25
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CENOURA,KG,2022/09/22 00:00:00.000,2.8
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CENOURA,KG,2022/09/16 00:00:00.000,2.8
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CENOURA,KG,2022/06/02 00:00:00.000,3.4
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CENOURA,KG,2022/10/14 00:00:00.000,2.7
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CENOURA,KG,2022/10/07 00:00:00.000,2.5
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CENOURA,KG,2022/10/27 00:00:00.000,2.5
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CENOURA,KG,2022/11/03 00:00:00.000,3.37
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CENOURA,KG,2022/10/21 00:00:00.000,2.5
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CENOURA,KG,2022/11/18 00:00:00.000,2.4
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CENOURA,KG,2022/11/11 00:00:00.000,2.45
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CENOURA,KG,2023/01/20 00:00:00.000,4.5
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CENOURA,KG,2023/01/05 00:00:00.000,3.45
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CENOURA,KG,2022/12/28 00:00:00.000,3.37
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CENOURA,KG,2023/01/13 00:00:00.000,3.5
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CENOURA,KG,2022/12/02 00:00:00.000,3.25
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CENOURA,KG,2022/12/15 00:00:00.000,2.8
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CENOURA,KG,2022/12/09 00:00:00.000,2.5
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CENOURA,KG,2022/12/22 00:00:00.000,2.8
PALMAS-TO,1721000,TO,CEASA/TO - PALMAS,CENOURA,KG,2023/02/10 00:00:00.000,4.2
