produto,classificao_produto,id_produto,nom_municipio,cod_ibge,uf,regiao,ano,mes,dsc_nivel_comercializacao,valor_produto_kg
PIRARUCU,NÃO INFORMADO,6076,MARAÃ-AM,1302801,AM,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,6.5
PIRARUCU,NÃO INFORMADO,6076,TEFÉ-AM,1304203,AM,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,7.0
PIRARUCU,NÃO INFORMADO,6076,BERURI-AM,1300631,AM,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,7.0
PIRARUCU,NÃO INFORMADO,6076,FONTE BOA-AM,1301605,AM,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,7.0
PIRARUCU,NÃO INFORMADO,6076,MARAÃ-AM,1302801,AM,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,6.5
PIRARUCU,NÃO INFORMADO,6076,TEFÉ-AM,1304203,AM,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,8.0
PLAINA AGRICOLA DIANTEIRA,1000 KG,8064,PEDRO AFONSO-TO,1716505,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,28200.0
PLAINA AGRICOLA DIANTEIRA,1000 KG,8064,PEDRO AFONSO-TO,1716505,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,24500.0
PLAINA NIVELADORA MULTILA,NÃO INFORMADO,10517,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,62000.0
PLAINA NIVELADORA MULTILA,NÃO INFORMADO,10517,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,62000.0
PLAINA NIVELADORA MULTILA,NÃO INFORMADO,10517,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,62000.0
PLANTADEIRA,10 LINHAS - PLANTIO,10591,TUCUMÃ-PA,1508084,PA,NORTE,2025,9,PREÇO PAGO PELO PRODUTOR,245000.0
PLANTADEIRA,27 LINHAS TATU MARCH,13989,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,1110000.0
PLANTADEIRA,13 LINHAS,13932,PEDRO AFONSO-TO,1716505,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,462000.0
PLANTADEIRA,27 LINHAS TATU MARCH,13989,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,1110000.0
PLANTADEIRA,27 LINHAS TATU MARCH,13989,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,1110000.0
PLANTADEIRA,13 LINHAS,13932,PEDRO AFONSO-TO,1716505,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,420000.0
PLANTIO DE MUDAS,NÃO INFORMADO,10703,FLORESTA DO ARAGUAIA-PA,1503044,PA,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,
PODAO,NÃO INFORMADO,12303,COARI-AM,1301209,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,37.0
POLVILHO,DOCE,6163,BOA VISTA-RR,1400100,RR,NORTE,2025,9,ATACADO,6.0
POLVILHO,DOCE,6163,BOA VISTA-RR,1400100,RR,NORTE,2025,10,ATACADO,5.8
POLVILHO,DOCE,6163,BOA VISTA-RR,1400100,RR,NORTE,2025,11,ATACADO,5.6
POLVILHO,DOCE,6163,BOA VISTA-RR,1400100,RR,NORTE,2025,12,ATACADO,5.6
PREMIO,NÃO INFORMADO,10128,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,760.4
PREMIO,NÃO INFORMADO,10128,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,760.4
PREMIO,NÃO INFORMADO,10128,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,760.4
PRIORI,NÃO INFORMADO,7248,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,179.1
PULVERIZADOR,600 LITROS BARRA JAC,7038,TUCUMÃ-PA,1508084,PA,NORTE,2025,9,PREÇO PAGO PELO PRODUTOR,31000.0
PULVERIZADOR AUTOMOTRIZ,175 NEW HOLLAND,13970,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,1350000.0
PULVERIZADOR AUTOMOTRIZ,2000 L 126 JACTO UNI,14014,PEDRO AFONSO-TO,1716505,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,899000.0
PULVERIZADOR AUTOMOTRIZ,165 4X4 JOHN DEERE 4,10188,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,1300000.0
PULVERIZADOR AUTOMOTRIZ,165 4X4 JOHN DEERE 4,10188,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,1300000.0
PULVERIZADOR AUTOMOTRIZ,2000 L 126 JACTO UNI,14014,PEDRO AFONSO-TO,1716505,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,860000.0
RAIZ DE MANDIOCA,DE MESA,11489,BRASILÉIA-AC,1200104,AC,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,1.21
RAIZ DE MANDIOCA,DE MESA,11489,CRUZEIRO DO SUL-AC,1200203,AC,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,1.19
RAIZ DE MANDIOCA,PARA FARINHA,11240,RIO BRANCO-AC,1200401,AC,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,0.62
RAIZ DE MANDIOCA,DE MESA,11489,SENA MADUREIRA-AC,1200500,AC,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,1.21
RAIZ DE MANDIOCA,DE MESA,11489,MANACAPURU-AM,1302504,AM,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,5.38
RAIZ DE MANDIOCA,DE MESA,11489,MANICORÉ-AM,1302702,AM,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,2.34
RAIZ DE MANDIOCA,DE MESA,11489,TEFÉ-AM,1304203,AM,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,3.9
RAIZ DE MANDIOCA,PARA FARINHA,11240,ITAUBAL-AP,1600253,AP,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,0.6
RAIZ DE MANDIOCA,PARA FARINHA,11240,ACARÁ-PA,1500206,PA,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,0.95
RAIZ DE MANDIOCA,PARA FARINHA,11240,BRAGANÇA-PA,1501709,PA,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,0.66
RAIZ DE MANDIOCA,PARA FARINHA,11240,CAPANEMA-PA,1502202,PA,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,0.55
RAIZ DE MANDIOCA,PARA FARINHA,11240,CASTANHAL-PA,1502400,PA,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,0.66
RAIZ DE MANDIOCA,PARA FARINHA,11240,SANTARÉM-PA,1506807,PA,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,1.03
RAIZ DE MANDIOCA,PARA FARINHA,11240,MACHADINHO D'OESTE-RO,1100130,RO,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,0.5
RAIZ DE MANDIOCA,PARA FARINHA,11240,PORTO VELHO-RO,1100205,RO,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,0.47
RAIZ DE MANDIOCA,DE MESA,11489,ALTO ALEGRE-RR,1400050,RR,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,3.39
RAIZ DE MANDIOCA,DE MESA,11489,RORAINÓPOLIS-RR,1400472,RR,NORTE,2025,9,PREÇO RECEBIDO P/ PRODUTOR,3.35
RAIZ DE MANDIOCA,DE MESA,11489,BRASILÉIA-AC,1200104,AC,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,1.2
RAIZ DE MANDIOCA,DE MESA,11489,CRUZEIRO DO SUL-AC,1200203,AC,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,1.2
RAIZ DE MANDIOCA,PARA FARINHA,11240,RIO BRANCO-AC,1200401,AC,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,0.62
RAIZ DE MANDIOCA,DE MESA,11489,SENA MADUREIRA-AC,1200500,AC,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,1.2
RAIZ DE MANDIOCA,DE MESA,11489,MANACAPURU-AM,1302504,AM,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,5.29
RAIZ DE MANDIOCA,DE MESA,11489,MANICORÉ-AM,1302702,AM,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,2.35
RAIZ DE MANDIOCA,DE MESA,11489,TEFÉ-AM,1304203,AM,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,3.96
RAIZ DE MANDIOCA,PARA FARINHA,11240,ITAUBAL-AP,1600253,AP,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,0.6
RAIZ DE MANDIOCA,PARA FARINHA,11240,ACARÁ-PA,1500206,PA,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,0.95
RAIZ DE MANDIOCA,PARA FARINHA,11240,BRAGANÇA-PA,1501709,PA,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,0.6
RAIZ DE MANDIOCA,PARA FARINHA,11240,CASTANHAL-PA,1502400,PA,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,0.66
RAIZ DE MANDIOCA,PARA FARINHA,11240,SANTARÉM-PA,1506807,PA,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,1.19
RAIZ DE MANDIOCA,PARA FARINHA,11240,MACHADINHO D'OESTE-RO,1100130,RO,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,0.63
RAIZ DE MANDIOCA,PARA FARINHA,11240,PORTO VELHO-RO,1100205,RO,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,0.59
RAIZ DE MANDIOCA,DE MESA,11489,ALTO ALEGRE-RR,1400050,RR,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,3.07
RAIZ DE MANDIOCA,DE MESA,11489,RORAINÓPOLIS-RR,1400472,RR,NORTE,2025,10,PREÇO RECEBIDO P/ PRODUTOR,3.5
RAIZ DE MANDIOCA,DE MESA,11489,BRASILÉIA-AC,1200104,AC,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,1.2
RAIZ DE MANDIOCA,DE MESA,11489,CRUZEIRO DO SUL-AC,1200203,AC,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,1.2
RAIZ DE MANDIOCA,PARA FARINHA,11240,RIO BRANCO-AC,1200401,AC,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,0.62
RAIZ DE MANDIOCA,DE MESA,11489,SENA MADUREIRA-AC,1200500,AC,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,1.2
RAIZ DE MANDIOCA,DE MESA,11489,MANACAPURU-AM,1302504,AM,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,4.93
RAIZ DE MANDIOCA,DE MESA,11489,MANICORÉ-AM,1302702,AM,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,2.4
RAIZ DE MANDIOCA,DE MESA,11489,TEFÉ-AM,1304203,AM,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,4.2
RAIZ DE MANDIOCA,PARA FARINHA,11240,ITAUBAL-AP,1600253,AP,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,0.6
RAIZ DE MANDIOCA,PARA FARINHA,11240,ACARÁ-PA,1500206,PA,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,0.95
RAIZ DE MANDIOCA,PARA FARINHA,11240,BRAGANÇA-PA,1501709,PA,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,0.6
RAIZ DE MANDIOCA,PARA FARINHA,11240,CASTANHAL-PA,1502400,PA,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,0.64
RAIZ DE MANDIOCA,PARA FARINHA,11240,SANTARÉM-PA,1506807,PA,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,1.23
RAIZ DE MANDIOCA,PARA FARINHA,11240,MACHADINHO D'OESTE-RO,1100130,RO,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,0.5
RAIZ DE MANDIOCA,PARA FARINHA,11240,PORTO VELHO-RO,1100205,RO,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,0.53
RAIZ DE MANDIOCA,DE MESA,11489,ALTO ALEGRE-RR,1400050,RR,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,3.5
RAIZ DE MANDIOCA,DE MESA,11489,RORAINÓPOLIS-RR,1400472,RR,NORTE,2025,11,PREÇO RECEBIDO P/ PRODUTOR,3.5
RAIZ DE MANDIOCA,DE MESA,11489,BRASILÉIA-AC,1200104,AC,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,1.2
RAIZ DE MANDIOCA,DE MESA,11489,CRUZEIRO DO SUL-AC,1200203,AC,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,1.2
RAIZ DE MANDIOCA,PARA FARINHA,11240,RIO BRANCO-AC,1200401,AC,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,0.62
RAIZ DE MANDIOCA,DE MESA,11489,SENA MADUREIRA-AC,1200500,AC,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,1.2
RAIZ DE MANDIOCA,DE MESA,11489,MANACAPURU-AM,1302504,AM,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,4.85
RAIZ DE MANDIOCA,DE MESA,11489,MANICORÉ-AM,1302702,AM,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,2.5
RAIZ DE MANDIOCA,DE MESA,11489,TEFÉ-AM,1304203,AM,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,4.97
RAIZ DE MANDIOCA,PARA FARINHA,11240,ITAUBAL-AP,1600253,AP,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,0.6
RAIZ DE MANDIOCA,PARA FARINHA,11240,ACARÁ-PA,1500206,PA,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,0.91
RAIZ DE MANDIOCA,PARA FARINHA,11240,BRAGANÇA-PA,1501709,PA,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,0.8
RAIZ DE MANDIOCA,PARA FARINHA,11240,CASTANHAL-PA,1502400,PA,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,0.6
RAIZ DE MANDIOCA,PARA FARINHA,11240,SANTARÉM-PA,1506807,PA,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,1.22
RAIZ DE MANDIOCA,PARA FARINHA,11240,MACHADINHO D'OESTE-RO,1100130,RO,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,0.52
RAIZ DE MANDIOCA,PARA FARINHA,11240,PORTO VELHO-RO,1100205,RO,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,0.54
RAIZ DE MANDIOCA,DE MESA,11489,ALTO ALEGRE-RR,1400050,RR,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,3.15
RAIZ DE MANDIOCA,DE MESA,11489,RORAINÓPOLIS-RR,1400472,RR,NORTE,2025,12,PREÇO RECEBIDO P/ PRODUTOR,2.98
RASA,28 KG,12297,IGARAPÉ-MIRI-PA,1503309,PA,NORTE,2026,5,PREÇO PAGO PELO PRODUTOR,40.0
RASA,28 KG,12297,IGARAPÉ-MIRI-PA,1503309,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,40.0
RASA,14 KG,14091,LIMOEIRO DO AJURU-PA,1504000,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,30.0
RASPADOR,PARA SERINGUEIRO,13901,SENA MADUREIRA-AC,1200500,AC,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,29.0
RASPADOR,PARA SERINGUEIRO,13901,BELTERRA-PA,1501451,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,28.0
RASTELO,NÃO INFORMADO,5547,LÁBREA-AM,1302405,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,25.0
RECOP,840 G/KG OXICLORETO,15174,MEDICILÂNDIA-PA,1504455,PA,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,90.0
REDUTOR DE PH,NÃO INFORMADO,11784,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,66.0
REFEICAO,RANCHO,11621,BARCELOS-AM,1300409,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,1200.0
REFEICAO,RANCHO,11621,BOCA DO ACRE-AM,1300706,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
REFEICAO,"RANCHO (CAFÉ, AÇÚCAR",14954,ORIXIMINÁ-PA,1505304,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,408.7
REFEITORIO,NÃO INFORMADO,9069,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,
REFEITORIO,NÃO INFORMADO,9069,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,
REMO DE MADEIRA,NÃO INFORMADO,12375,MANACAPURU-AM,1302504,AM,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,100.0
REMO DE MADEIRA,NÃO INFORMADO,12375,BARCELOS-AM,1300409,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,65.0
REMO DE MADEIRA,NÃO INFORMADO,12375,COARI-AM,1301209,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,85.0
RODO,NÃO INFORMADO,5548,COARI-AM,1301209,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,30.0
RODO,CACAU MADEIRA,12302,MANICORÉ-AM,1302702,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,50.0
ROLO,COMPACTADOR,4940,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,165000.0
ROLO,COMPACTADOR,4940,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,2,PREÇO PAGO PELO PRODUTOR,165000.0
ROLO,COMPACTADOR,4940,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,165000.0
ROUNDUP,ORIGINAL 480 G/L GLI,4065,NOVA BRASILÂNDIA D'OESTE-RO,1100148,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,56.0
SACARIA DE POLIPROPILENO,60 KG,11632,MACHADINHO D'OESTE-RO,1100130,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,3.25
SACARIA DE POLIPROPILENO,USADA 50,210,CODAJÁS-AM,1301308,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,1.0
SACARIA DE POLIPROPILENO,60 KG,11632,LÁBREA-AM,1302405,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,5.0
SACARIA DE POLIPROPILENO,"USADA, 50 KG, PARA F",14093,LIMOEIRO DO AJURU-PA,1504000,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,5.0
SACARIA POLIETILENO,60 KG,12903,MEDICILÂNDIA-PA,1504455,PA,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,5.0
SACO DE FIBRA,NÃO INFORMADO,12276,COARI-AM,1301209,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,6.0
SACO DE FIBRA,60 KG,14958,ORIXIMINÁ-PA,1505304,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,5.0
SACO DE NAPA,30 KG,14144,XAPURI-AC,1200708,AC,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
SACO DE NYLON,120 LITROS,14244,XAPURI-AC,1200708,AC,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,13.0
SACO DE NYLON,50 KG,11669,BOCA DO ACRE-AM,1300706,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,4.8
SACO DE POLIPROPILENO 50,NÃO INFORMADO,14869,ALTAMIRA-PA,1500602,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,4.95
SACO DE RAFIA,45 KG,12372,SENA MADUREIRA-AC,1200500,AC,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,8.0
SACO DE RAFIA,NÃO INFORMADO,8369,CODAJÁS-AM,1301308,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,2.5
SACO DE RAFIA,50 KG,15324,MANICORÉ-AM,1302702,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,3.0
SACO DE RAFIA,"25 KG, PARA CEBOLA",13889,BELTERRA-PA,1501451,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,3.21
SACO DE RAFIA,60 KG,12390,CURRALINHO-PA,1502806,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,2.8
SACO DE RAFIA,"25 KG, PARA CEBOLA",13889,LIMOEIRO DO AJURU-PA,1504000,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,3.0
SACO PLASTICO,POLIETILENO CAPACIDA,12889,MEDICILÂNDIA-PA,1504455,PA,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,0.2
SALARIO MINIMO,NÃO INFORMADO,5467,IGARAPÉ-MIRI-PA,1503309,PA,NORTE,2025,9,PREÇO PAGO PELO PRODUTOR,
SALARIO MINIMO,NÃO INFORMADO,5467,ÓBIDOS-PA,1505106,PA,NORTE,2025,9,PREÇO PAGO PELO PRODUTOR,
SALARIO MINIMO,NÃO INFORMADO,5467,TUCUMÃ-PA,1508084,PA,NORTE,2025,9,PREÇO PAGO PELO PRODUTOR,
SALARIO MINIMO,NÃO INFORMADO,5467,MACHADINHO D'OESTE-RO,1100130,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
SALARIO MINIMO,NÃO INFORMADO,5467,NOVA BRASILÂNDIA D'OESTE-RO,1100148,RO,NORTE,2025,10,PREÇO PAGO PELO PRODUTOR,
SALARIO MINIMO,NÃO INFORMADO,5467,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,
SALARIO MINIMO,NÃO INFORMADO,5467,PEDRO AFONSO-TO,1716505,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,
SALARIO MINIMO,NÃO INFORMADO,5467,MANACAPURU-AM,1302504,AM,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,
SALARIO MINIMO,NÃO INFORMADO,5467,FLORESTA DO ARAGUAIA-PA,1503044,PA,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,
SALARIO MINIMO,NÃO INFORMADO,5467,MEDICILÂNDIA-PA,1504455,PA,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,
SALARIO MINIMO,NÃO INFORMADO,5467,ÓBIDOS-PA,1505106,PA,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,
SALARIO MINIMO,NÃO INFORMADO,5467,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,
SALARIO MINIMO,NÃO INFORMADO,5467,PEDRO AFONSO-TO,1716505,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,
SALARIO MINIMO,NÃO INFORMADO,5467,IGARAPÉ-MIRI-PA,1503309,PA,NORTE,2026,5,PREÇO PAGO PELO PRODUTOR,
SALARIO MINIMO,NÃO INFORMADO,5467,SENA MADUREIRA-AC,1200500,AC,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
SALARIO MINIMO,NÃO INFORMADO,5467,XAPURI-AC,1200708,AC,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
SALARIO MINIMO,NÃO INFORMADO,5467,BARCELOS-AM,1300409,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
SALARIO MINIMO,NÃO INFORMADO,5467,BOCA DO ACRE-AM,1300706,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
SALARIO MINIMO,NÃO INFORMADO,5467,CARAUARI-AM,1301001,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
SALARIO MINIMO,NÃO INFORMADO,5467,COARI-AM,1301209,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
SALARIO MINIMO,NÃO INFORMADO,5467,CODAJÁS-AM,1301308,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
SALARIO MINIMO,NÃO INFORMADO,5467,LÁBREA-AM,1302405,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
SALARIO MINIMO,NÃO INFORMADO,5467,MANICORÉ-AM,1302702,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
SALARIO MINIMO,NÃO INFORMADO,5467,ALTAMIRA-PA,1500602,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
SALARIO MINIMO,NÃO INFORMADO,5467,BELTERRA-PA,1501451,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
SALARIO MINIMO,NÃO INFORMADO,5467,COLARES-PA,1502608,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
SALARIO MINIMO,NÃO INFORMADO,5467,CURRALINHO-PA,1502806,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
SALARIO MINIMO,NÃO INFORMADO,5467,IGARAPÉ-MIRI-PA,1503309,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
SALARIO MINIMO,NÃO INFORMADO,5467,LIMOEIRO DO AJURU-PA,1504000,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
SALARIO MINIMO,NÃO INFORMADO,5467,ORIXIMINÁ-PA,1505304,PA,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
SCORE,NÃO INFORMADO,8565,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,139.38
SCORE,NÃO INFORMADO,8565,LAGOA DA CONFUSÃO-TO,1711902,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,87.0
SCORE FLEXI,EC 250 + 250 G/L PRO,12008,PEDRO AFONSO-TO,1716505,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,273.6
SCORE FLEXI,EC 250 + 250 G/L PRO,12008,PEDRO AFONSO-TO,1716505,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,268.0
SECADOR,5M X 3M - LONA 150 M,14101,CARAUARI-AM,1301001,AM,NORTE,2026,7,PREÇO PAGO PELO PRODUTOR,
SELECT,"EC 240 G/L + 646,52",14033,PEDRO AFONSO-TO,1716505,TO,NORTE,2025,11,PREÇO PAGO PELO PRODUTOR,33.7
SELECT,"EC 240 G/L + 646,52",14033,PEDRO AFONSO-TO,1716505,TO,NORTE,2026,3,PREÇO PAGO PELO PRODUTOR,31.5
